Date,Title,Score,Sentiment,language
2022-01-20,,0.0,Neutral,
2022-01-20,,0.0,Neutral,
2022-01-17,How Will Rising Inflation and Interest Rates Affect Your Stock Portfolio ? ,0.0,neutral,English
2022-01-17,Here what could rattle the stock market this year,0.9554681181907654,negative,English
2022-01-17,,0.0,Neutral,
2022-01-17,,0.0,Neutral,
2022-01-17,,0.0,Neutral,
2022-01-18,Why inflation is sparking a lot of turmoil in markets : NPR,0.9509877562522888,negative,English
2022-01-18,"Gold prices edge higher , but firmer dollar , rising yields cap moves",0.9667079448699951,negative,English
2022-01-18,,0.0,Neutral,
2022-01-18,,0.0,Neutral,
2022-01-18,,0.0,Neutral,
2022-01-16,What Comes Next After Decelerating Growth And Persistent Inflation ? ,0.6770821809768677,positive,English
2022-01-16,3 Growth Stocks That Are Screaming Buys Right Now,0.0,neutral,English
2022-01-16,Inflation And Interest Rates Rise - Fed Loses Control,0.0,neutral,English
2022-01-16,,0.0,Neutral,
2022-01-16,,0.0,Neutral,
2022-01-23,"Inflation Is Getting Broader , Not Cooler",0.0,neutral,English
2022-01-23,Cloudflare Stock : Bear vs . Bull | The Motley Fool,0.0,neutral,English
2022-01-23,,0.0,Neutral,
2022-01-23,,0.0,Neutral,
2022-01-23,,0.0,Neutral,
2022-01-22,Stocks extend losses for third week ; Netflix plunges,0.9736008048057556,negative,English
2022-01-22,Stocks teetered as the markets have a fourth straight weekly loss,0.9712673425674438,negative,English
2022-01-22,,0.0,Neutral,
2022-01-22,,0.0,Neutral,
2022-01-22,,0.0,Neutral,
2022-01-21,Weekend reads : Is this the end of the bull market for stocks ? ,0.0,neutral,English
2022-01-21,Stocks extend losses for third week ; Netflix plunges,0.9736008048057556,negative,English
2022-01-21,Here My Highest - Conviction Stock for 2022,0.0,neutral,English
2022-01-21,Here My Highest - Conviction Stock for 2022,0.0,neutral,English
2022-01-21,,0.0,Neutral,
2022-01-24,Apple Stock Before Earnings : Sell or Buy ? ,0.0,neutral,English
2022-01-24,Stocks slump on inflation fears ; Bitcoin also tumbles : NPR,0.959876537322998,negative,English
2022-01-24,Apple Stock Before Earnings : Sell or Buy ? ,0.0,neutral,English
2022-01-24,Stocks stage a remarkable comeback after a nasty drop with Bitcoin gaining : NPR,0.9254651665687561,negative,English
2022-01-24,These stocks in the S & P 500 had price swings of 10 % or more Monday,0.4994713366031647,positive,English
2022-01-25,Stocks fall broadly as a bout of market volatility continues,0.9642274379730225,negative,English
2022-01-25,,0.0,Neutral,
2022-01-25,,0.0,Neutral,
2022-01-25,,0.0,Neutral,
2022-01-25,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-28,"A key inflation gauge rose 5 . 8 % in 2021 , the largest increase since 1982",0.9595930576324463,negative,English
2022-01-28,,0.0,Neutral,
2022-01-28,,0.0,Neutral,
2022-01-28,,0.0,Neutral,
2022-01-28,,0.0,Neutral,
2022-01-29,It was a wild week for stocks . Here are 4 things to keep in mind : NPR,0.0,neutral,English
2022-01-29,,0.0,Neutral,
2022-01-29,,0.0,Neutral,
2022-01-29,,0.0,Neutral,
2022-01-29,,0.0,Neutral,
2022-01-27,2021 : A COVID Odyssey,0.7717224955558777,negative,English
2022-01-27,New Zealand inflation rate tops three - decade high,0.878646969795227,positive,English
2022-01-27,Stocks fall and yields rise after Fed signals interest rate hike in March,0.9663976430892944,negative,English
2022-01-27,Dow CEO : Inflation has  always been a positive  for our business,0.9388007521629333,positive,English
2022-01-27,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-02,"Exxon , PepsiCo : Will Inflation Hedge Stocks Continue To Outperform ? ",0.9304738640785217,positive,English
2022-02-02,A late buying drive pushes stocks higher on Wall Street,0.9295079708099365,positive,English
2022-02-02,,0.0,Neutral,
2022-02-02,,0.0,Neutral,
2022-02-02,,0.0,Neutral,
2022-02-01,How Dividend - Yielding ETFs Can Fight Rising Inflation and Interest Rates,0.0,neutral,English
2022-02-01,,0.0,Neutral,
2022-02-01,,0.0,Neutral,
2022-02-01,,0.0,Neutral,
2022-02-01,,0.0,Neutral,
2022-02-04,"Why Asana , Paycom , and Toast All Plummeted Double - Digits in January",0.0,neutral,English
2022-02-04,"Stocks Rise , Bond Yields Surge After U . S . Economy Adds Back 467 , 000 Jobs In January",0.9074009656906128,positive,English
2022-02-04,"Stocks Jump After U . S . Economy Adds Back 467 , 000 Jobs In January",0.705403745174408,positive,English
2022-02-04,,0.0,Neutral,
2022-02-04,,0.0,Neutral,
2022-01-31,The Reserve Bank cant do much about oil prices though the rest of us could,0.9456431865692139,positive,English
2022-01-31,Nasdaq Headed for Worst January in its 50 - Year History,0.9755014181137085,negative,English
2022-01-31,"January Was Bad for Stocks , but Wall Street Expects a Better Year",0.9673863053321838,negative,English
2022-01-31,,0.0,Neutral,
2022-01-31,,0.0,Neutral,
2022-02-05,  This is not 1980 : What investors are watching as next U . S . inflation reading looms,0.0,neutral,English
2022-02-05,,0.0,Neutral,
2022-02-05,,0.0,Neutral,
2022-02-05,,0.0,Neutral,
2022-02-05,,0.0,Neutral,
2022-02-08,  If youre a wage earner youre going to fall behind : Ex - Fed insider warns of  difficult few year due to inflation,0.0,neutral,English
2022-02-08,,0.0,Neutral,
2022-02-08,,0.0,Neutral,
2022-02-08,,0.0,Neutral,
2022-02-08,,0.0,Neutral,
2022-02-09,Will Thursday inflation data kill the stock - market bounce ? Here what investors want to see,0.0,neutral,English
2022-02-09,,0.0,Neutral,
2022-02-09,,0.0,Neutral,
2022-02-09,,0.0,Neutral,
2022-02-09,,0.0,Neutral,
2022-02-06,"Why MercadoLibre , Twilio , and UiPath Fell Hard in January",0.0,neutral,English
2022-02-06,My 3 Biggest Stock Market Predictions for February,0.0,neutral,English
2022-02-06,"After Crypto Cold Winter , Expect Springtime for Web 3 . 0",0.0,neutral,English
2022-02-06,,0.0,Neutral,
2022-02-06,,0.0,Neutral,
2022-02-07,"Why Polkadot , Crypto . com Coin , and Silvergate Capital Jumped Today",0.0,neutral,English
2022-02-07,Stocks edge higher as earnings season grinds onward,0.0,neutral,English
2022-02-07,,0.0,Neutral,
2022-02-07,,0.0,Neutral,
2022-02-07,,0.0,Neutral,
2022-02-12,"Here Why Bitcoin , Ethereum , and Dogecoin Plunged This Weekend",0.0,neutral,English
2022-02-12,"Here Why Bitcoin , Ethereum , and Dogecoin Plunged This Weekend",0.0,neutral,English
2022-02-12,,0.0,Neutral,
2022-02-12,,0.0,Neutral,
2022-02-12,,0.0,Neutral,
2022-02-13,Bad Inflation Outweighs Good Earnings,0.0,neutral,English
2022-02-13,"Here Why Bitcoin , Ethereum , and Dogecoin Plunged This Weekend",0.0,neutral,English
2022-02-13,,0.0,Neutral,
2022-02-13,,0.0,Neutral,
2022-02-13,,0.0,Neutral,
2022-02-14,Understanding Inflation : CPI Increases And The Causes,0.8878759145736694,positive,English
2022-02-14,,0.0,Neutral,
2022-02-14,,0.0,Neutral,
2022-02-14,,0.0,Neutral,
2022-02-14,,0.0,Neutral,
2022-02-11,"Stock Market Today : Dow Drops as Interest - Rate Uncertainty Weighs , Zillow Pops",0.9693536162376404,negative,English
2022-02-11,AAPL Premarket : Will Inflation Crush Apple Stock ? ,0.9530595541000366,negative,English
2022-02-11,DoubleLine Capital Gundlach sees Fed raising rates by more than the market expects,0.5969327688217163,negative,English
2022-02-11,,0.0,Neutral,
2022-02-11,,0.0,Neutral,
2022-02-10,"Stock Market Today : Dow Wobbles , Yields Lift Before Inflation Data , Disney Soars",0.9694948196411133,negative,English
2022-02-10,Stocks sliding as Wall St . adjusts to biggest inflation in 4 decades,0.9192623496055603,negative,English
2022-02-10,,0.0,Neutral,
2022-02-10,,0.0,Neutral,
2022-02-10,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-17,Why Twilio Stock Fell Hard Today | The Motley Fool,0.0,neutral,English
2022-02-17,Why Twilio Stock Fell Hard Today | The Motley Fool,0.0,neutral,English
2022-02-17,"Mester backs swift , more aggressive Fed strategy to tame high U . S . inflation",0.0,neutral,English
2022-02-17,Sell - off of stocks deepens as Ukraine adds to investor worries . ,0.9694077372550964,negative,English
2022-02-17,,0.0,Neutral,
2022-02-19,This Value Stock is Up 22 % This Year and Recently Hit a 52 - Week High : Should You Buy It ? ,0.0,neutral,English
2022-02-19,JPMorgan Now Expects Nine Straight Fed Rate Increases Until March 2023,0.7655805945396423,negative,English
2022-02-19,,0.0,Neutral,
2022-02-19,,0.0,Neutral,
2022-02-19,,0.0,Neutral,
2022-02-18,"U . S . economy takes a step back in January , leading indicators show",0.0,neutral,English
2022-02-18,Watch these junk bonds for recession signals,0.7637759447097778,negative,English
2022-02-18,,0.0,Neutral,
2022-02-18,,0.0,Neutral,
2022-02-18,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-22,Why Block Stock Is Falling Today | The Motley Fool,0.0,neutral,English
2022-02-22,"Future Returns : Keeping an Eye on Inflation and Rates , Not Ukraine",0.9390112161636353,negative,English
2022-02-22,,0.0,Neutral,
2022-02-22,,0.0,Neutral,
2022-02-22,,0.0,Neutral,
2022-02-23,The 31 Flavors Of  Inflation  – Do We Really Understand These Numbers ? ,0.0,neutral,English
2022-02-23,Want A Contrarian Idea ? Accumulate Long - Term Government Bonds,0.5462697148323059,negative,English
2022-02-23,The Federal Reserve  War On Inflation  Is More Important For Stocks Than The Russia - Ukraine Conflict,0.9501738548278809,negative,English
2022-02-23,"  Alarming  Inflation Data Indicates Prices Could Keep Surging For Months , Goldman Sachs Warns",0.8970670104026794,negative,English
2022-02-23,Why Monday . com Tanked 23 % Today | The Motley Fool,0.0,neutral,English
2022-02-20,Would You Buy A Used Car From This Economist ? ( Is  Inflation  Real ?) ,0.0,neutral,English
2022-02-20,"Stock market closed lower Friday , Federal Reserve considers rate hikes",0.9704011082649231,negative,English
2022-02-20,The Time Is Right To Own Gold Now,0.0,neutral,English
2022-02-20,Is the stock market open Monday for Presidents Day ? Is mail delivered ? ,0.8676472306251526,negative,English
2022-02-20,,0.0,Neutral,
2022-02-24,"Why Nvidia , Apple , and Fastly Stocks Are All Falling Today",0.0,neutral,English
2022-02-24,"Why Nvidia , Apple , and Fastly Stocks Are All Falling Today",0.0,neutral,English
2022-02-24,Mexico Inflation Presses Higher in Early February,0.9478439688682556,positive,English
2022-02-24,Ukraine invasion clouds forecast for U . S . economy and complicates Fed inflation - fighting strategy,0.949784517288208,negative,English
2022-02-24,"Asian stocks fall on invasion news , extending a global slump . ",0.7851945757865906,negative,English
2022-02-27,"Want $1 , 000 in Monthly Dividend Income ? This Ultra - High - Yield Stock Duo Can Make It Happen . ",0.0,neutral,English
2022-02-27,"Want $1 , 000 in Monthly Dividend Income ? This Ultra - High - Yield Stock Duo Can Make It Happen . ",0.0,neutral,English
2022-02-27,,0.0,Neutral,
2022-02-27,,0.0,Neutral,
2022-02-27,,0.0,Neutral,
2022-02-28,Why Upstart Holdings Is Jumping Today,0.0,neutral,English
2022-02-28,Goldman : Fed To Hike Rates 11 Times By End Of 2023,0.5145164728164673,negative,English
2022-02-28,"Varying Oil Forecasts , Russia , & Omicron Making March Projections Difficult",0.9414486885070801,negative,English
2022-02-28,,0.0,Neutral,
2022-02-28,,0.0,Neutral,
2022-02-26,1 Thing Everyone Gets Wrong About Safehold,0.0,neutral,English
2022-02-26,Problems With The  Inflation  Figures – The CPI Has A Kink In It,0.0,neutral,English
2022-02-26,,0.0,Neutral,
2022-02-26,,0.0,Neutral,
2022-02-26,,0.0,Neutral,
2022-03-01,This Stock Is Up 29 % and It Still Dirt Cheap,0.0,neutral,English
2022-03-01,More Problems With  Inflation  – Coping With Volatility,0.4889584183692932,negative,English
2022-03-01,My 3 Biggest Stock Market Predictions for March,0.0,neutral,English
2022-03-01,RBA Leaves Interest Rates Unchanged ; War in Ukraine a New Source of Uncertainty,0.9336864352226257,negative,English
2022-03-01,"Rate Hikes Will Hit Borrowing Quickly , Boost Savings Slowly . Here What to Do . ",0.8062598705291748,negative,English
2022-02-25,Consumer Spending Rises in January Even as Inflation Continues to Accelerate,0.9514654874801636,positive,English
2022-02-25,"10 - year Treasury yields rise above 2 % as market monitors Russia - Ukraine , awaits U . S . inflation reading",0.5204797387123108,positive,English
2022-02-25,Global stocks edge higher after a day of wild swings . ,0.8806008100509644,positive,English
2022-02-25,U . S . consumer spending rebounds as omicron wanes and economy perks up,0.6426791548728943,negative,English
2022-02-25,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-03,Why Twilio Stock Fell Today | The Motley Fool,0.0,neutral,English
2022-03-03,"Equities rise as Powell soothes rate fears , oil presses higher",0.823994517326355,positive,English
2022-03-03,"Why Ethereum , Solana , and Cardano Dropped Today",0.0,neutral,English
2022-03-03,"Why Ethereum , Solana , and Cardano Dropped Today",0.0,neutral,English
2022-03-03,Why Confluent Stock Is Falling Hard Today,0.0,neutral,English
2022-03-02,Apple Stock : Resilient To Turbulence In 2022,0.0,neutral,English
2022-03-02,The Fed is set to raise interest rates despite the war in Ukraine : NPR,0.0,neutral,English
2022-03-02,,0.0,Neutral,
2022-03-02,,0.0,Neutral,
2022-03-02,,0.0,Neutral,
2022-03-04,Apple Stock Has Had a Tough Year . That Could Soon Change . ,0.9389862418174744,negative,English
2022-03-04,Stocks and Businesses React to Russia - Ukraine War : Live Updates,0.9652689695358276,negative,English
2022-03-04,,0.0,Neutral,
2022-03-04,,0.0,Neutral,
2022-03-04,,0.0,Neutral,
2022-03-05,Buy These 5 Ultra - High - Yield Dividend Stocks to Create an Inflation - Crushing Portfolio,0.0,neutral,English
2022-03-05,Buy These 5 Ultra - High - Yield Dividend Stocks to Create an Inflation - Crushing Portfolio,0.0,neutral,English
2022-03-05,"The Fed plans to raise interest rates , though cautious of maintaining job growth",0.9202325344085693,positive,English
2022-03-05,Central banks should ignore soaring energy costs,0.7861553430557251,negative,English
2022-03-05,Stocks slide as concern about Ukraine trumps the strong jobs report . ,0.9652689695358276,negative,English
2022-03-10,,0.0,Neutral,
2022-03-10,,0.0,Neutral,
2022-03-10,,0.0,Neutral,
2022-03-10,,0.0,Neutral,
2022-03-10,,0.0,Neutral,
2022-03-11,"Why Snowflake , Appian , and Twilio Plunged Today ( Again ) ",0.0,neutral,English
2022-03-11,,0.0,Neutral,
2022-03-11,,0.0,Neutral,
2022-03-11,,0.0,Neutral,
2022-03-11,,0.0,Neutral,
2022-03-09,"Tesla Bears , Watch Out . How the Stock Could Rise Like Apple Did . ",0.9201626181602478,negative,English
2022-03-09,AAPL Premarket : Why Apple Sank On Tuesday And What Next,0.8664076924324036,negative,English
2022-03-09,Mexico Inflation Picked Up in February,0.9525134563446045,positive,English
2022-03-09,Jay Powell and the Fed are Walking a Tightrope,0.0,neutral,English
2022-03-09,Dow Jumps 800 Points As Stocks Take A Breather But Worries Are Far From Over,0.897762656211853,positive,English
2022-03-07,Apple Next Event Arrives With the Stock Market in a Fragile Place,0.0,neutral,English
2022-03-07,"Why Shares of Bank of America , Wells Fargo , and PayPal Are Falling",0.0,neutral,English
2022-03-07,"Why Shares of Bank of America , Wells Fargo , and PayPal Are Falling",0.0,neutral,English
2022-03-07,,0.0,Neutral,
2022-03-07,,0.0,Neutral,
2022-03-08,Apple Next Event Arrives With the Stock Market in a Fragile Place,0.0,neutral,English
2022-03-08,Inflation And Rising Interest Rates : What Is The Impact On Multifamily Investments ? ,0.0,neutral,English
2022-03-08,How the Federal Reserve could cut its near $9 trillion balance sheet as it fights inflation,0.873064398765564,negative,English
2022-03-08,"  Inflation isnt going away soon : Prices to keep rising , Reserve Bank will raise interest rates  considerably  ",0.7802694439888,positive,English
2022-03-08,3 Warren Buffett Stocks to Buy Hand Over Fist in March,0.0,neutral,English
2022-03-15,"Why Shopify , Doximity , and Datadog Stock Fell Today",0.0,neutral,English
2022-03-15,How Will the Fed Big Announcement Impact Your Investment Portfolio ? ,0.0,neutral,English
2022-03-15,,0.0,Neutral,
2022-03-15,,0.0,Neutral,
2022-03-15,,0.0,Neutral,
2022-03-13,Inflation Leaves The Fed With No Good Choices,0.7008284330368042,negative,English
2022-03-13,Dont Get Killed By Inflation Larry Top Ten Secrets,0.3906996250152588,positive,English
2022-03-13,Stocks week ahead : The Fed job just got even harder,0.0,neutral,English
2022-03-13,,0.0,Neutral,
2022-03-13,,0.0,Neutral,
2022-03-12,Stocks fall again as uncertainty over Ukraine war persists,0.9677459001541138,negative,English
2022-03-12,  Unprecedented territory : Stocks slump on Russia - Ukraine war as jittery investors watch for Fed to start hiking rates amid high market volatility,0.43800967931747437,negative,English
2022-03-12,Are We in a Bear Market and Headed for a Correction ? The Case for a Secular Bull,0.0,neutral,English
2022-03-12,,0.0,Neutral,
2022-03-12,,0.0,Neutral,
2022-03-14,How Leaders Are Overreacting To Rising Interest Rates,0.0,neutral,English
2022-03-14,Americans think inflation will top 6 % a year from now,0.9214452505111694,positive,English
2022-03-14,US stocks move higher as Hong Kong stock market closes lower,0.9643584489822388,negative,English
2022-03-14,Pressure Building on Fed From Both Sides,0.8105574250221252,negative,English
2022-03-14,,0.0,Neutral,
2022-03-16,,0.0,Neutral,
2022-03-16,,0.0,Neutral,
2022-03-16,,0.0,Neutral,
2022-03-16,,0.0,Neutral,
2022-03-16,,0.0,Neutral,
2022-03-20,Can The Federal Reserve New Plan Beat Inflation ? ,0.7068026661872864,positive,English
2022-03-20,,0.0,Neutral,
2022-03-20,,0.0,Neutral,
2022-03-20,,0.0,Neutral,
2022-03-20,,0.0,Neutral,
2022-03-17,"Stocks , yields end higher after Fed raises interest rates",0.8939036130905151,positive,English
2022-03-17,,0.0,Neutral,
2022-03-17,,0.0,Neutral,
2022-03-17,,0.0,Neutral,
2022-03-17,,0.0,Neutral,
2022-03-19,Larry Summers Warns That Interest Rates Have to Go Much Higher,0.9093629717826843,negative,English
2022-03-19,A Hawkish Fed With A Fairytale Forecast,0.8838168382644653,positive,English
2022-03-19,,0.0,Neutral,
2022-03-19,,0.0,Neutral,
2022-03-19,,0.0,Neutral,
2022-03-21,Fed interest rates : Powell says Fed may hike rates more sharply,0.7997692227363586,positive,English
2022-03-21,"Stocks fall after Powell says Fed could deliver bigger rate hikes , but end off session lows",0.9725456833839417,negative,English
2022-03-21,,0.0,Neutral,
2022-03-21,,0.0,Neutral,
2022-03-21,,0.0,Neutral,
2022-03-18,"Apple Stock : Bright Green Light To Buy , Says One Analyst",0.5271149277687073,negative,English
2022-03-18,The Federal Reserve Is Raising Interest Rates : Here Why It Could Boost Profits for Airbnb,0.0,neutral,English
2022-03-18,"Stock Market Today : Dow Falls , GameStop Slumps on Earnings",0.8906479477882385,positive,English
2022-03-18,What The Fed Lifting Interest Rates Means For The Markets,0.0,neutral,English
2022-03-18,"Fed Not Doing Enough to Fight Inflation , Fed President Says . He May Be Right . ",0.0,neutral,English
2022-03-22,,0.0,Neutral,
2022-03-22,,0.0,Neutral,
2022-03-22,,0.0,Neutral,
2022-03-22,,0.0,Neutral,
2022-03-22,,0.0,Neutral,
2022-03-25,Bond Market Unsettled by Inflation Worries - The New York Times,0.9155563116073608,negative,English
2022-03-25,Inflation is so hot the Fed may have to hike interest rates like it 1994,0.0,neutral,English
2022-03-25,2 Big Changes That Stagflation Could Make to the Housing Market,0.0,neutral,English
2022-03-25,"Inflation , Soaring Rents , And The Housing Crisis",0.8003876209259033,negative,English
2022-03-25,,0.0,Neutral,
2022-03-26,The Stock Market Has Been Ripping . Three Reasons It Can Keep Gaining . ,0.0,neutral,English
2022-03-26,The Stock Market Has Been Ripping . Three Reasons It Can Keep Gaining . ,0.5069063901901245,negative,English
2022-03-26,"If the Fed Pulls This Off , It Party Time",0.7574169039726257,positive,English
2022-03-26,U . S . stocks end mostly higher after another up - and - down day,0.5841794013977051,positive,English
2022-03-26,,0.0,Neutral,
2022-03-23,3 Charts to Help You Monitor Stagflation,0.0,neutral,English
2022-03-23,3 Charts to Help You Monitor Stagflation,0.0,neutral,English
2022-03-23,Government Debt And Inflation : Reality Intrudes,0.7605735063552856,positive,English
2022-03-23,Marktstratege warnt vor Rezession - so sollten sich Anleger positionieren,0.0,neutral,German
2022-03-23,A Stronger Housing Market Can Withstand a Hawkish Fed,0.0,neutral,English
2022-03-24,The Federal Reserve big policy shift points to good times for bank stocks,0.0,neutral,English
2022-03-24,"Why Apple , Tesla , and 98 Other Growth Stocks Are Getting Their Groove Back",0.7853195667266846,negative,English
2022-03-24,"Why Apple , Tesla , and 98 Other Growth Stocks Are Getting Their Groove Back",0.0,neutral,English
2022-03-24,"Apple , Tesla , and 98 Other Growth Stocks That Are Getting Their Groove Back",0.7853195667266846,negative,English
2022-03-24,Jobless Claims Hit New Pandemic Low Number Of Americans Receiving Unemployment Benefits Falls To 1 . 4 Million,0.9764180779457092,negative,English
2022-03-30,Higher Interest Rates Could Hurt Apple More Than Most Realize,0.0,neutral,English
2022-03-30,"Federal Reserve projected rate hikes  wont sufficiently tame  inflation , Credit Suisse says",0.5792221426963806,negative,English
2022-03-30,Fed George : Must move  expeditiously  away from easy policy stance,0.0,neutral,English
2022-03-30,The Yield Curve Briefly Sent a Recession Warning . Here What That Tells Us . ,0.9519645571708679,negative,English
2022-03-30,,0.0,Neutral,
2022-03-29,Treasuries Are Getting Crushed . It Might Continue for a Long Time . ,0.8595488667488098,negative,English
2022-03-29,These 10 dividend stocks with yields of at least 5 % can help you take on stagflation or a recession,0.6229380965232849,negative,English
2022-03-29,,0.0,Neutral,
2022-03-29,,0.0,Neutral,
2022-03-29,,0.0,Neutral,
2022-03-28,3 Headwinds Could Pummel the Stock Market . What to Know . ,0.953417956829071,negative,English
2022-03-28,3 Headwinds Could Pummel Stocks . What to Know . ,0.0,neutral,English
