Date,Title,Score,Sentiment,language
2021-01-06,"U . S . bond market could face  taper tantrum  risk after Georgia Senate runoffs , says Jefferies",0.15,Positive,English
2021-01-13,,0.0,Neutral,
2021-01-13,,0.0,Neutral,
2021-01-13,,0.0,Neutral,
2021-01-14,"Gasoline lifts U . S . consumer prices , inflation remains benign",0.061786283891547056,Neutral,English
2021-01-14,,0.0,Neutral,
2021-01-14,,0.0,Neutral,
2021-01-15,How to hedge against inflation : The best investments and strategies,0.1052304142138853,Positive,English
2021-01-15,Biden And The Fed Embark On Fresh Multi - Trillion Dollar Bitcoin  Marketing Campaign  ,0.12827371780761612,Positive,English
2021-01-15,,0.0,Neutral,
2021-01-12,Expert Views : India retail inflation eases to 4 . 59 % in December,0.016784675761948486,Neutral,English
2021-01-12,"Inflation could hit target faster than expected , Kansas City Fed chief says",0.08751010101010102,Neutral,English
2021-01-12,Fed George says inflation might surprise to the upside,0.06666666666666667,Neutral,English
2021-01-11,Money markets ramp up bets on U . S . interest rate hikes by 2023,0.12450995212899975,Positive,English
2021-01-11,U . S . worker view of job prospects drops to lowest since early 2014 : NY Fed survey,0.16882635882635885,Positive,English
2021-01-11,Will the beaten - down U . S . dollar bounce last ? It may depend on bond yields,0.08815685055685056,Neutral,English
2021-01-17,Is Inflation About to Rise ? That the Wrong Question,0.014282312925170074,Neutral,English
2021-01-17,Stock - market crash : BofA top strategist warns of bubble developing,0.12311553030303032,Positive,English
2021-01-17,The Flawed Inflation Narrative ; And  V  vs .  U  ,0.07081942941317941,Neutral,English
2021-01-20,Analysis : Rising U . S . bond market inflation gauge masks extent of pandemic shock,0.08789620341344476,Neutral,English
2021-01-20,Analysis : Rising U . S . bond market inflation gauge masks extent of pandemic shock,0.08789620341344476,Neutral,English
2021-01-20,Analysis : Rising U . S . bond market inflation gauge masks extent of pandemic shock,0.1085730424546214,Positive,English
2021-01-18,"Earnings , Stalling Economy Warns Against Complacency",0.05905212203084545,Neutral,English
2021-01-18,"How stocks , gold , bitcoin and TIPS can hedge rising inflation",0.13622128427128424,Positive,English
2021-01-18,"Opinion : How stocks , gold , bitcoin and TIPS can hedge rising inflation",0.38749999999999996,Positive,English
2021-01-16,"Stocks fall as economic pain deepens , rally runs out of gas",0.0947706797706798,Neutral,English
2021-01-16,"As U . S . Fights Today Problems , Tomorrow Inflation Starts to Stir",0.3392857142857143,Positive,English
2021-01-16,"Markets outlook : Biden inauguration , Bitcoin , bonds and banks in focus",0.10351968591019685,Positive,English
2021-01-19,BlackRock CEO says a leading investor is flagging worries about valuations and inflation,0.0,Neutral,English
2021-01-19,How Full Employment Became Washington Creed,0.11257645502645502,Positive,English
2021-01-19,What  Back The Dollar ? Easy : Production,0.10748737373737373,Positive,English
2021-01-25,"Inflation inflection ? Hold on , it coming , this analyst says",-0.0225,Neutral,English
2021-01-25,,0.0,Neutral,
2021-01-25,,0.0,Neutral,
2021-01-21,NZ stronger - than - expected inflation signals interest rates to be left steady,0.12016718913270638,Positive,English
2021-01-21,"U . S . inflation set to rise this year , but bond traders shouldnt buy the hype , says Goldman",-0.03324230678881841,Neutral,English
2021-01-21,,0.0,Neutral,
2021-01-24,"Federal Reserve tightening , interest rate increase fears are unfounded",0.08319881624966372,Neutral,English
2021-01-24,"Bitcoin , U . S . tech stocks seen as biggest market bubbles - investor surveys",0.1349652777777778,Positive,English
2021-01-24,US Fed holds first policy meeting of Biden administration,0.13390116377129363,Positive,English
2021-01-22,"The S & P 500 wont even keep up with inflation in the next 10 years , this accurate indicator shows",0.12526475939519416,Positive,English
2021-01-22,"FX traders brush off ECB talk , bet euro - dollar has further to run",0.09827011494252874,Neutral,English
2021-01-22,Column : Vaccine races and currency wars,0.08800523645884474,Neutral,English
2021-01-23,"FX traders brush off ECB talk , bet euro - dollar has further to run",0.06365238095238096,Neutral,English
2021-01-23,The Originator of  the 4 % Rule  Thinks It Off the Mark . He Says It Now Could Be Up to 4 . 5 %. ,-0.1,Neutral,English
2021-01-23,,0.0,Neutral,
2021-01-29,Is the 60 : 40 portfolio really dead ? ,-0.23571428571428574,Negative,English
2021-01-29,CME Group Inc . ( CME ) Stock Forecasts,-0.022225829725829722,Neutral,English
2021-01-29,,0.0,Neutral,
2021-01-27,,0.0,Neutral,
2021-01-27,,0.0,Neutral,
2021-01-27,,0.0,Neutral,
2021-01-26,"UPDATE 2 - Hungary leaves rates steady , will ramp up bond purchases",-0.08333333333333333,Neutral,English
2021-01-26,Asian markets pull back as investors seek direction,0.025732323232323225,Neutral,English
2021-01-26,,0.0,Neutral,
2021-01-30,Investing Ideas In An Era Of Low - Yield Bonds,0.11982666666666668,Positive,English
2021-01-30,U . S . consumer spending decreases further ; inflation creeping up,0.022022866022866013,Neutral,English
2021-01-30,U . S . consumer spending decreases further ; inflation creeping up,0.03665156099938709,Neutral,English
2021-01-28,Mortgage rates for Jan . 28 - The Washington Post,0.13034604477312808,Positive,English
2021-01-28,,0.0,Neutral,
2021-01-28,,0.0,Neutral,
2021-02-02,South Korea inflation speeds up in January,0.125,Positive,English
2021-02-02,Should Investors Be Stashing Cash Right Now ? ,0.2008900860157844,Positive,English
2021-02-02,Should Investors Be Stashing Cash Right Now ? ,0.2008900860157844,Positive,English
2021-01-31,ECB Knot : stock market rally could be fuelled by recovery hopes,0.08206309523809523,Neutral,English
2021-01-31,ECB Knot : stock market rally could be fuelled by recovery hopes,0.02967447916666666,Neutral,English
2021-01-31,Selloff Puts Emerging Markets on Trial While Bulls Hang Tough,0.08996035181431808,Neutral,English
2021-02-01,"The economy is improving faster than expected , the U . S . budget office says , adding another twist to stimulus talks . ",0.1549107858631668,Positive,English
2021-02-01,Fed Kashkari says need to keep up support for economy,0.11753246753246754,Positive,English
2021-02-01,Fed Kashkari says need to keep up support for economy,0.11753246753246754,Positive,English
2021-02-04,Prudential swings to first yearly loss since 2013,0.10714285714285714,Positive,English
2021-02-04,"Fed Evans sees price spikes ahead , but policy steady",0.12259869759869761,Positive,English
2021-02-04,The Yield Curve Is the Steepest It Has Been in Years . Here What That Means for Investors . ,0.10000000000000002,Positive,English
2021-02-03,"Inflation and stocks : 5 experts on how to position , what to expect",0.16296990171990167,Positive,English
2021-02-03,"In stock - trading frenzy , no systemic risk , Kaplan says",0.1170219638242894,Positive,English
2021-02-03,"Fed Evans sees price spikes ahead , but policy steady",0.0775132275132275,Neutral,English
2021-02-07,Stock market analysis : 5 market changes from reflation,0.09934452009694726,Neutral,English
2021-02-07,"Markets week ahead : Ethereum futures launch , oil outlook due",0.08734921911913066,Neutral,English
2021-02-07,Stock market strategy for strong economic growth signaled by yield curve : Tom Lee,0.1318181818181818,Positive,English
2021-02-09,3 ETFs for the Retirement Investor Worried About Inflation,0.2173631978043743,Positive,English
2021-02-09,Biden pick for OMB downplays concerns about inflationary pressures,0.17008928571428572,Positive,English
2021-02-09,Biden pick for OMB downplays concerns about inflationary pressures,0.17008928571428572,Positive,English
2021-02-08,Republican Senator Shelby Says He Wont Seek Re - election,0.16875,Positive,English
2021-02-08,Explainer : What rising bond yields mean for markets,0.09036893323478688,Neutral,English
2021-02-08,Explainer : What rising bond yields mean for markets,0.10563823953823955,Positive,English
2021-02-06,Rising inflation is no threat to the U . S . economy – or is it ? ,0.05555555555555556,Neutral,English
2021-02-06,What to Watch for in the Global Economy,0.06143486143486143,Neutral,English
2021-02-06,Stock market crash : Expert says 40 % drop coming amid euphoric episode,0.16469727032227033,Positive,English
2021-02-05,Bond market indicator of U . S . consumer inflation at highest since 2013,0.0424297780763298,Neutral,English
2021-02-05,Bond market indicator of U . S . consumer inflation at highest since 2013,0.01499999999999999,Neutral,English
2021-02-05,The Gripping Hand Holds Inflation,0.10448396300669027,Positive,English
2021-02-12,Instant View : India January inflation eases to 16 - month low as food prices slump,-0.027028404796261948,Neutral,English
2021-02-12,Instant View : India January inflation eases to 16 - month low as food prices slump,-0.027028404796261948,Neutral,English
2021-02-12,Instant View : India January inflation eases to 16 - month low as food prices slump,-0.027028404796261948,Neutral,English
2021-02-13,"GLOBAL MARKETS - Asia stocks pause at peaks , sustained by stimulus promise",0.1127529761904762,Positive,English
2021-02-13,"Today Stock Mania Differs From 1999 , but That Might Not Matter",0.13541666666666669,Positive,English
2021-02-13,Taper Tantrum to VAR Shock : When the Next Bond Rout Is Coming,0.06879728132387708,Neutral,English
2021-02-14,The Week in Business : Facebook Filters Politics,0.09109848484848483,Neutral,English
2021-02-14,These 3 Dividend Stocks Are Too Cheap to Ignore,0.20904670329670333,Positive,English
2021-02-14,3 Reasons to Invest in Dividend - Paying Stocks for Retirement,0.22137036075036082,Positive,English
2021-02-11,"UPDATE 1 - Germany 10 - yr bond yields fall to one - week low , Italy in focus",0.0014412416851441205,Neutral,English
2021-02-11,"UPDATE 2 - Euro zone bond yields fall , Italy hit an all - time low",0.05770477168782255,Neutral,English
2021-02-11,"UPDATE 1 - Germany 10 - yr bond yields fall to one - week low , Italy in focus",0.006122197585612217,Neutral,English
2021-02-10,U . S . consumer prices rise modestly ; airline fares tumble,0.09762353031583802,Neutral,English
2021-02-10,U . S . consumer prices rise modestly ; airline fares tumble,0.09762353031583802,Neutral,English
2021-02-10,U . S . consumer prices rise modestly ; airline fares tumble,0.11772456709956709,Positive,English
2021-02-19,Fed Williams downplays risks to economy from excessive fiscal stimulus or high asset prices,0.05421487603305786,Neutral,English
2021-02-19,,0.0,Neutral,
2021-02-19,,0.0,Neutral,
2021-02-15,"Economy Will Be  Supercharged  After Pandemic But There One Big Risk , Moody Says ( It Not Inflation ) ",0.09969731657231656,Neutral,English
2021-02-15,Biden and the Fed Leave 1970s Inflation Fears Behind,0.08047619047619048,Neutral,English
2021-02-15,,0.0,Neutral,
2021-02-16,Will Outsized Budget Deficits Spawn Inflation ? ,0.09807373362568167,Neutral,English
2021-02-16,Fed Daly says dont be fearful about too - high inflation,0.06431547619047619,Neutral,English
2021-02-16,This combo would be  worst - case  scenario for stock - market investors,-0.035937500000000004,Neutral,English
2021-02-18,Nasdaq ends lower as tech slides ; inflation concerns weigh,0.12183654729109274,Positive,English
2021-02-18,Rising Rates Are Hurting Stocks . The Threat Isnt Going Away . ,-0.11022222222222222,Negative,English
2021-02-18,"US STOCKS - S & P 500 , Nasdaq fall as tech slides and inflation concerns weigh",0.14619119769119773,Positive,English
2021-02-17,Wall Street set for subdued open with Fed minutes in focus,0.12183654729109274,Positive,English
2021-02-17,"Futures muted ahead of retail sales data , Fed minutes",0.06636338757028412,Neutral,English
2021-02-17,"Futures muted ahead of retail sales data , Fed minutes",0.0799995303841458,Neutral,English
2021-02-21,High - profile economists want to shut down Biden stimulus over fears it could cause a damaging inflation spike . But recent history suggests otherwise . ,0.09121822621822623,Neutral,English
2021-02-21,The Inflation Debate Doesnt Reach The Real Issue,0.15142355409596786,Positive,English
2021-02-21,,0.0,Neutral,
2021-02-23,Premarket stocks : A spike in prices could change everything for Wall Street,0.06661217893217894,Neutral,English
2021-02-23,,0.0,Neutral,
2021-02-23,,0.0,Neutral,
2021-02-20,Why inflation fears over Biden stimulus package may be misplaced,0.09121822621822623,Neutral,English
2021-02-20,High - profile economists want to shut down Biden stimulus over fears it could cause a damaging inflation spike . But recent history suggests otherwise . ,0.08526387644922127,Neutral,English
2021-02-20,,0.0,Neutral,
2021-02-24,Powell says may take more than three years to hit Fed inflation goal,0.07340930134680135,Neutral,English
2021-02-24,"As Democrats Close In On $1 . 9 Trillion Stimulus Package , Fed Officials Downplay Risk Of 1970s - Style Inflation",0.12407797487065779,Positive,English
2021-02-24,,0.0,Neutral,
2021-02-22,GLOBAL MARKETS - Stocks slip as hot oil fuels inflation gyrations,0.050129870129870135,Neutral,English
2021-02-22,"Wall Street falls as growth stocks slide ; inflation concerns , rising yields weigh",0.0709461637653127,Neutral,English
2021-02-22,"GLOBAL MARKETS - World shares slide on inflation fears , commodities surge",0.06113709427000567,Neutral,English
2021-02-26,,0.0,Neutral,
2021-02-26,,0.0,Neutral,
2021-02-26,,0.0,Neutral,
2021-03-01,,0.0,Neutral,
2021-03-01,,0.0,Neutral,
2021-03-01,,0.0,Neutral,
2021-02-27,The bond market is in rebellion over Biden stimulus - but not because it would be bad for the economy,0.06175815817382083,Neutral,English
2021-02-27,,0.0,Neutral,
2021-02-27,,0.0,Neutral,
2021-02-25,Asian markets jump higher on Fed reassurance,0.11376623376623377,Positive,English
2021-02-25,New Zealand Has a Lesson for the Fed on House Prices and Inflation,0.10101010101010101,Positive,English
2021-02-25,,0.0,Neutral,
2021-02-28,Will Rising Bond Yields Crash Equities And The Fed ? ,0.06168350168350171,Neutral,English
2021-02-28,5 Industrial Stocks Poised to Benefit From Rising Inflation,0.08571428571428573,Neutral,English
2021-02-28,"Houses , healthcare will get more expensive as US economy recovers",0.07091726999054586,Neutral,English
2021-03-04,,0.0,Neutral,
2021-03-04,,0.0,Neutral,
2021-03-04,,0.0,Neutral,
2021-03-05,,0.0,Neutral,
2021-03-05,,0.0,Neutral,
2021-03-05,,0.0,Neutral,
2021-03-03,,0.0,Neutral,
2021-03-03,,0.0,Neutral,
2021-03-03,,0.0,Neutral,
2021-03-02,Biden bubble risk : A reckoning in markets as the economy recovers,0.11666305084844404,Positive,English
2021-03-02,"Fed Daly says asset prices are elevated , but that should not drive interest - rate decisions",0.19090909090909092,Positive,English
2021-03-02,,0.0,Neutral,
2021-03-06,Why rising interest rates are unsettling the stock market,0.06416536395703064,Neutral,English
2021-03-06,The U . S . economy is ready to surge again . So is inflation,0.1,Neutral,English
2021-03-06,Here Why Rising Bond Yields Will Head Back Down,0.1066873587628305,Positive,English
2021-03-11,,0.0,Neutral,
2021-03-11,,0.0,Neutral,
2021-03-11,,0.0,Neutral,
2021-03-08,"Citi , JPMorgan expect Turkey central bank to hike by up to 100 bps in March",0.11030045351473924,Positive,English
2021-03-08,"Citi , JPMorgan expect Turkey central bank to hike by up to 100 bps in March",0.04158496732026144,Neutral,English
2021-03-08,"Stimulus Bill Will Help Jobs Recover Fully By Next Year , Yellen Says",0.17277777777777778,Positive,English
2021-03-09,Four Bond Market Risks That Can Impact Your Investment Portfolio,0.04506461675579323,Neutral,English
2021-03-09,"Inflation may have been warming up in February , but it could be hot by May",0.04015884049016579,Neutral,English
2021-03-09,"Inflation may have been warming up in February , but it could be hot by May",0.08446199552081907,Neutral,English
2021-03-10,U . S . consumer prices rise solidly ; underlying inflation tame,0.08297050172050172,Neutral,English
2021-03-10,U . S . consumer prices rise solidly ; underlying inflation tame,0.08297050172050172,Neutral,English
2021-03-10,U . S . consumer prices rise solidly ; underlying inflation tame,0.08297050172050172,Neutral,English
2021-03-07,Inflation isnt a risk of Joe Biden $1 . 9 trillion stimulus,0.08345635609966817,Neutral,English
2021-03-07,"Why Bank of America , US Bancorp , and Synovus Financial Rose More Than 13 . 7 % in February",0.2255793650793651,Positive,English
2021-03-07,,0.0,Neutral,
2021-03-15,,0.0,Neutral,
2021-03-15,,0.0,Neutral,
2021-03-15,,0.0,Neutral,
2021-03-12,Apple Has Slumped . Here Why Morgan Stanley Says to Buy the Stock and Ignore the  Noise . ,0.029166666666666657,Neutral,English
2021-03-12,,0.0,Neutral,
2021-03-12,,0.0,Neutral,
2021-03-13,U . S . consumer prices rise ; underlying inflation muted for now,0.12342135642135643,Positive,English
2021-03-13,Here What Wall Street Will Focus on Next Week as Fed Rate Panel Meets,0.024829931972789116,Neutral,English
2021-03-13,Markets set up for disappointment from Fed meeting as bond yields renew rise,-0.021428571428571425,Neutral,English
2021-03-14,Fast economic recovery could result in rotation that hurts stock market,0.1054617932572478,Positive,English
2021-03-14,The Treasury Bond Market Is Getting Destroyed . Is It Time To Buy ? ,0.06428210678210677,Neutral,English
2021-03-14,U . S . producer prices rise ; consumer inflation expectations ease,0.14449183392365206,Positive,English
2021-03-16,"Howard Marks says stocks not in bubble , prices still in  gray area  ",0.1594047619047619,Positive,English
2021-03-16,"Investing in bonds has  become stupid , Ray Dalio says . Here what he recommends instead",-0.3333333333333333,Negative,English
2021-03-16,Opinion : Why the health - care sector not gold is the best inflation hedge,0.2569444444444444,Positive,English
2021-03-19,,0.0,Neutral,
2021-03-19,,0.0,Neutral,
2021-03-19,,0.0,Neutral,
2021-03-18,The Federal Reserve Monetary Policy : What Apple Investors Should Know,0.09720735345735347,Neutral,English
2021-03-18,The Dow Fell 153 Points Because Stock Investors Are Wary of the Fed,-0.12857142857142853,Negative,English
2021-03-18,,0.0,Neutral,
2021-03-20,Explainer : What rising bond yields mean for markets,0.11445704113736899,Positive,English
2021-03-20,The Dividend Investor Guide To Beating The 2021 Inflation Panic,0.14072007275132276,Positive,English
2021-03-20,1 Reason Large Banks Are Well Positioned Right Now,0.20021994134897358,Positive,English
2021-03-17,The Dow Rose 189 Points Because the Fed Soothed Investors,0.37246212121212113,Positive,English
2021-03-17,Here Why Investors Are Cheering After the March Fed Meeting,0.2348125,Positive,English
2021-03-17,Here Why Investors Are Cheering After the March Fed Meeting,0.2348125,Positive,English
2021-03-21,Fed plan for stronger inflation could spark regime change in markets,0.09169291529366155,Neutral,English
2021-03-21,The Dividend Investor Guide To Beating The 2021 Inflation Panic,0.14072007275132276,Positive,English
2021-03-21,EMERGING MARKETS - Turkey lira jumps 2 % after hefty rate hike ; EM stocks cheer dovish Fed,0.13018648018648016,Positive,English
2021-03-23,"Fed Bullard sees inflation at 2 . 5 % this year , easing only slightly in 2022",0.198641975308642,Positive,English
2021-03-23,,0.0,Neutral,
2021-03-23,,0.0,Neutral,
2021-03-26,"Go On , Fight the Fed : Why , and How , Investors Should Gird for Inflation Risk",0.042857142857142864,Neutral,English
2021-03-26,,0.0,Neutral,
2021-03-26,,0.0,Neutral,
2021-03-24,4 stocks to buy now before  largest dividend increase in US history  ,0.17003311688311687,Positive,English
2021-03-24,"Inflation is coming , which could mean higher interest rates",0.010010822510822505,Neutral,English
2021-03-24,Fed Bostic expects U . S . central bank to lift rates in 2023 - WSJ,0.125,Positive,English
2021-03-22,"The Federal Reserve Easy Money Policy Is Becoming Irrelevant , So Adopt A Wise Investment Strategy",0.12341008771929826,Positive,English
2021-03-22,Economists says inflation risks are highest in 20 years and could force Fed to raise interest rates by 2022,0.08666666666666667,Neutral,English
2021-03-22,,0.0,Neutral,
2021-03-25,"Fed Evans sees first rate hike in 2024 , inflation will be the test",0.14629120879120883,Positive,English
2021-03-25,"Fed Evans sees first rate hike in 2024 , inflation will be the test",0.08125,Neutral,English
2021-03-25,"Fed might not raise interest rates until 2024 , Evans says",0.25,Positive,English
2021-03-27,"Stock Market Crash : Dalio Warns of Stock Bubble , Fed Could Cause Drop",0.09555774582560297,Neutral,English
2021-03-27,S & P 500 returns to a record high after best day in weeks,0.1324518140589569,Positive,English
2021-03-27,,0.0,Neutral,
2021-03-29,Will Apple Stock Price Hit $150 By End Of Year ? ,0.06573063973063972,Neutral,English
2021-03-29,"Fed wont keep interest rates low so Washington can cheaply finance record debt , Waller says",0.15000000000000002,Positive,English
2021-03-29,"Fed wont keep interest rates low so Washington can cheaply finance record debt , Waller says",0.09186202686202687,Neutral,English
2021-03-28,South Africa consumer price inflation slows to 2 . 9 % y / y in February,0.13333333333333333,Positive,English
2021-03-28,"Stocks pull mostly higher , shaking off some early wobbles",0.08839157706093188,Neutral,English
2021-03-28,"Biden Is Splitting With Obama , and the Proof Is in Stimulus Plans",0.08619644927021977,Neutral,English
2021-03-31,The New Inflation Scare : Is The Economy Really In Danger ? ,0.02956576264458039,Neutral,English
2021-03-31,  Optimistic  Fed policymakers see U . S . economy about to boom,0.09109025032938076,Neutral,English
2021-03-31,,0.0,Neutral,
2021-03-30,"Is Inflation Coming ? Hell , No",0.01867082478924584,Neutral,English
2021-03-30,Are There Monsters In Our Investment Closet ? ,0.04489851678376268,Neutral,English
2021-03-30,NY Fed Williams says  a lot of positives  ahead for the economy,0.12882117882117883,Positive,English
2021-04-02,Forget Higher Interest Rates . This Could Kill the Bull Market . ,0.06696428571428571,Neutral,English
2021-04-02,"Why the jobs report will be important , even if no one is around to trade it",0.375,Positive,English
2021-04-02,How to invest in bonds when interest rates are rising,0.11969095719095717,Positive,English
2021-04-05,Oil : why higher prices will complicate the energy transition,0.06071741675515261,Neutral,English
2021-04-05,Turkey inflation above 16 % in test for new central bank chief,0.09064978354978358,Neutral,English
2021-04-05,,0.0,Neutral,
2021-04-03,Inflation is back in Wall Street crosshairs as the U . S . economy surges again,-0.03660714285714285,Neutral,English
2021-04-03,"Polen Capital Initiated a Position in Endava ( DAVA ), Should You Do the Same ? ",0.13999830898268398,Positive,English
2021-04-03,Retirees and Bond - Market Volatility : 3 Tips for Navigating Rising Rates,-0.009143518518518518,Neutral,English
2021-04-04,"Dollar Keeps Citi , Morgan Stanley Wary of Emerging Markets",0.09028460278460278,Neutral,English
2021-04-04,"Buy Real Assets Including Wine , Art to Hedge Against Inflation : BofA",0.154954304954305,Positive,English
2021-04-04,U . S . economy is leading the global recovery from the pandemic,0.08571195829260346,Neutral,English
2021-04-01,The New Inflation Scare : Is The Economy Really In Danger ? ,0.02956576264458039,Neutral,English
2021-04-01,"S & P 500 passes 4 , 000 points for first time",0.098,Neutral,English
2021-04-01,"S & P 500 passes 4 , 000 points for first time",0.098,Neutral,English
2021-04-07,Fed officials split on outlook for inflation,0.3111111111111111,Positive,English
2021-04-07,Jamie Dimon predicts an economic boom that  could easily run into 2023 . ,0.078480245807832,Neutral,English
2021-04-07,5 Things You Might Have Missed in the Fed Minutes,0.13234126984126984,Positive,English
2021-04-08,Why REIT Investors Dont Need To Fear Inflation,0.05831038439472174,Neutral,English
2021-04-08,South Africa rand firms in early trade as dollar slips,0.1589963221060782,Positive,English
2021-04-08,Analysis : Investments get  real  as inflation fears dim appeal of bonds,0.10206632653061225,Positive,English
2021-04-06,"  Investors are still misunderstanding the Fed , says this chief investment strategist",0.25,Positive,English
2021-04-06,Biden Breaks With Trump on Defending Federal Reserve Independence,-0.008937198067632848,Neutral,English
2021-04-06,,0.0,Neutral,
2021-04-10,Stock Market Crash : Hedge Fund Manager Warns of  Meaningful Weakness  ,0.030447269303201522,Neutral,English
2021-04-10,"The Fed Isnt Worried About Inflation , But Should Investors Be ? ",0.2437820512820513,Positive,English
2021-04-10,,0.0,Neutral,
2021-04-09,"World stocks hit record high , powered by Wall Street",0.07652445507708663,Neutral,English
2021-04-09,Stocks firm near record after easing U . S . inflation fears lift Wall Street,0.08223549049820232,Neutral,English
2021-04-09,Stocks firm near record after easing U . S . inflation fears lift Wall Street,0.07085200746965453,Neutral,English
2021-04-15,America inflation spike begins | The Economist,0.02081632653061224,Neutral,English
2021-04-15,UPDATE 1 - South Africa c . bank doesnt see disruption from global policy normalisation,0.08184343434343436,Neutral,English
2021-04-15,"Inflation : A $1 , 404 Gift to Some , an Obstacle to Others in Retirement",0.15861944011224594,Positive,English
2021-04-13,"The Dow Fell 68 Points , but Tesla Stock Helped Lift the S & P 500 to a Record",0.06829545454545455,Neutral,English
2021-04-13,Here why the bond market shrugged off a surge in U . S . inflation,0.08333333333333333,Neutral,English
2021-04-13,Dollar drops to three - week lows after inflation data,0.023827561327561315,Neutral,English
2021-04-12,Fed Bullard says inflation risks wont be clear until later this year,0.15892857142857145,Positive,English
2021-04-12,EMERGING MARKETS - Turkish lira leads EMEA losses on economic woes,0.05719874804381846,Neutral,English
2021-04-12,EMERGING MARKETS - Currencies muted as U . S . inflation takes centrestage,0.03315687935253153,Neutral,English
2021-04-14,Dollar at Three - Week Low on Tamped Down Fears Over Inflation,0.054454123112659694,Neutral,English
2021-04-14,Dollar at three - week low on tamped down fears over inflation,0.0664064558629776,Neutral,English
2021-04-14,Dollar at three - week low on tamped down fears over inflation,0.09143650793650797,Neutral,English
2021-04-11,  No Reason to Be Bearish  -- Is Wall Street Too Confident ? ,0.2206760221260221,Positive,English
2021-04-11,Canada inflation rate ticks up in February on gas prices,0.12942918192918193,Positive,English
2021-04-11,Fed Chair Jerome Powell : America is going back to work,0.09032345564488418,Neutral,English
2021-04-19,The Fed Faces Criticism as It Wades Into Climate and Equity Issues,0.11428352349404984,Positive,English
2021-04-19,,0.0,Neutral,
2021-04-19,,0.0,Neutral,
2021-04-18,"Fed intensifies climate risk focus with new panel , scenario analysis",0.04543377321603129,Neutral,English
2021-04-18,,0.0,Neutral,
2021-04-18,,0.0,Neutral,
2021-04-17,"U . S . consumers raise outlook for inflation , labor market , NY Fed survey finds",0.11353059818968908,Positive,English
2021-04-17,Mexican Stocks Look Ready to Rally . Here Why . ,0.05,Neutral,English
2021-04-17,US Labor Market Rebound Poised to Boost Economy Key Growth Engine,0.12817247820672475,Positive,English
2021-04-20,Why Growth Stock Rebound Doesnt Mean Value Comeback Is Over,-0.007986111111111116,Neutral,English
2021-04-20,The Slow - Motion Economic Train Wreck,0.11957988267770876,Positive,English
2021-04-20,EXCLUSIVE Fed Chair Powell says wont allow  substantial  overshoot of inflation target - April 8 letter to U . S . senator,0.07487167594310452,Neutral,English
