Date,Title,Score,Sentiment,language
2020-01-30,How to Protect Your Bond Investments From Inflation and Interest - Rate Threats,0.0976190476190476,Neutral,English
2020-01-30,Stock market news live : Stocks pare gains ; Facebook tumbles on earnings,0.0999570292048168,Neutral,English
2020-01-30,European markets focus on rising coronavirus death toll,0.4247133422133422,Positive,English
2020-02-01,,0.0,Neutral,
2020-02-01,,0.0,Neutral,
2020-02-01,,0.0,Neutral,
2020-01-31,"Inflation spike threatens the stocks market , warns Shawn Matthews",0.08727002164502168,Neutral,English
2020-01-31,U . S . consumer spending posts modest gain in December as inflation accelerates,0.09444444444444444,Neutral,English
2020-01-31,"Author Post : Presidential Election Years Impact on Stocks , Bonds , and Federal Reserve Policy",0.021694214876033048,Neutral,English
2020-02-04,Financial Markets – When Tempting Tranquility Leads To Turmoil,0.1125210970464135,Positive,English
2020-02-04,Free exchange - Yield - curve control could prove a useful tool in the next recession | Finance and economics,0.1195723468450741,Positive,English
2020-02-04,,0.0,Neutral,
2020-02-02,Pakistan annual inflation rate rises to 14 . 56 % in January,0.04814814814814814,Neutral,English
2020-02-02,,0.0,Neutral,
2020-02-02,,0.0,Neutral,
2020-02-03,,0.0,Neutral,
2020-02-03,,0.0,Neutral,
2020-02-03,,0.0,Neutral,
2020-02-08,The economy is still chugging along but the coronavirus lurks by the side of the road,0.19858058608058607,Positive,English
2020-02-08,,0.0,Neutral,
2020-02-08,,0.0,Neutral,
2020-02-07,,0.0,Neutral,
2020-02-07,,0.0,Neutral,
2020-02-07,,0.0,Neutral,
2020-02-06,Has the  Great Moderation  returned and is that a good thing ? ,0.43333333333333335,Positive,English
2020-02-06,,0.0,Neutral,
2020-02-06,,0.0,Neutral,
2020-02-09,Millennial retirement savings : Fidelity data reveals a big issue,0.14088548298107118,Positive,English
2020-02-09,,0.0,Neutral,
2020-02-09,,0.0,Neutral,
2020-02-05,Fed Mary Daly says current interest rates put economy  in a good place to weather the storms  ,0.46453160638644514,Positive,English
2020-02-05,Fed Daly on stock market gains : Maybe weve taught people  expansions do not die of old age  ,0.12666666666666668,Positive,English
2020-02-05,,0.0,Neutral,
2020-02-12,"Stock market live updates : Dow futures up 140 , Bed Bath & Beyond tanks , Powell ahead",0.21127414370332204,Positive,English
2020-02-12,,0.0,Neutral,
2020-02-12,,0.0,Neutral,
2020-02-10,Buttonwood - The culture wars between economists and markets practitioners | Finance and economics,0.11030020703933745,Positive,English
2020-02-10,,0.0,Neutral,
2020-02-10,,0.0,Neutral,
2020-02-13,"US Consumer Price Index rose 0 . 1 % in January , vs 0 . 2 % expected",0.4550946439181733,Positive,English
2020-02-13,,0.0,Neutral,
2020-02-13,,0.0,Neutral,
2020-02-14,A tale of two markets : Why are stocks and bonds diverging as coronavirus spreads ? ,0.03862508383635144,Neutral,English
2020-02-14,EUR / USD Forecast : At Risk Of Extending Its Decline,0.029449934123847173,Neutral,English
2020-02-14,MORNING BID EUROPE - Virus victim count rises -- and so do global stocks,0.03818686868686867,Neutral,English
2020-02-11,The Fed Is Eyeing Coronavirus and Keeping Rates Steady for Now,0.10512820512820513,Positive,English
2020-02-11,Americans are feeling better about their chances of getting a loan here why theyre feeling so good,0.2594405594405594,Positive,English
2020-02-11,Traders see outside chance of U . S . interest rate hitting rock bottom this year,-0.09131944444444444,Neutral,English
2020-02-16,"Bloomberg lays out plans for Social Security , retirement savings",0.35779770294305163,Positive,English
2020-02-16,,0.0,Neutral,
2020-02-16,,0.0,Neutral,
2020-02-19,,0.0,Neutral,
2020-02-19,,0.0,Neutral,
2020-02-19,,0.0,Neutral,
2020-02-15,,0.0,Neutral,
2020-02-15,,0.0,Neutral,
2020-02-15,,0.0,Neutral,
2020-02-18,,0.0,Neutral,
2020-02-18,,0.0,Neutral,
2020-02-18,,0.0,Neutral,
2020-02-17,How Millennials Could Make the Fed Job Harder - The New York Times,0.054441391941391935,Neutral,English
2020-02-17,"ECB negative rates not harmful , but inflation rise to stay elusive : Reuters poll",-0.002514952153110046,Neutral,English
2020-02-17,,0.0,Neutral,
2020-02-23,,0.0,Neutral,
2020-02-23,,0.0,Neutral,
2020-02-23,,0.0,Neutral,
2020-02-20,Bank of America warns negative U . S . rates could hurt operations,-0.044404761904761905,Neutral,English
2020-02-20,Fed seems inclined to keep rates low as virus poses risks,0.09891713747645951,Neutral,English
2020-02-20,Fed Clarida : Economic outlook is  a good picture  ,0.3181818181818182,Positive,English
2020-02-21,Fed Minutes Imply Stock Valuations Are Getting Frothy,0.06895412881328376,Neutral,English
2020-02-21,Fed Brainard backs aggressive action in next recession,0.225,Positive,English
2020-02-21,,0.0,Neutral,
2020-02-22,The Coronavirus May Affect Social Security COLA in 2021,0.18977102617346522,Positive,English
2020-02-22,The Coronavirus May Affect Social Security COLA in 2021,0.18977102617346522,Positive,English
2020-02-22,The ECB wants to talk to you about inflation . But will it listen ? ,-0.024976869535693065,Neutral,English
2020-02-24,"The coronavirus is hurting stocks , but here what could be the real problem",0.3371307132789691,Positive,English
2020-02-24,"In Riyadh , top central bankers unsettled by shifting sands of inflation",0.11129123920219809,Positive,English
2020-02-24,The 10 - year Treasury yield is sliding toward its all - time low here why,0.11363636363636365,Positive,English
2020-02-27,"Fed seen slashing rates amid virus threat , low inflation",0.03704765286796537,Neutral,English
2020-02-27,,0.0,Neutral,
2020-02-27,,0.0,Neutral,
2020-02-26,,0.0,Neutral,
2020-02-26,,0.0,Neutral,
2020-02-26,,0.0,Neutral,
2020-02-29,Trump calls for lower rates amid coronavirus fallout :  We need a Fed that going to be a leader  ,0.4129631479631479,Positive,English
2020-02-29,Judy Shelton Would Be A Great Addition To The Fed Board,0.1345723516679399,Positive,English
2020-02-29,Can Social Security Really Keep Up With Inflation ? ,0.1943722943722944,Positive,English
2020-02-28,"Consumer spending is still rising steadily , but coronavirus looms as potential brake",0.0896694214876033,Neutral,English
2020-02-28,Plunging rates in the US are rewriting the history books,0.36015925320470765,Positive,English
2020-02-28,"Rich Profits and Dark Messages From the Market ( No , Not That Market ) ",-0.041896551724137934,Neutral,English
2020-02-25,Kudlow says he doesnt expecting a Fed  panic move  to cut rates,0.40945330404889224,Positive,English
2020-02-25,Fed Vice Chair Clarida says it still too soon to tell how much coronavirus will impact growth,0.4858950246765373,Positive,English
2020-02-25,,0.0,Neutral,
2020-03-04,"Jim Cramer  Mad Money  recap & stock picks March 3 , 2020",0.38007369241064887,Positive,English
2020-03-04,,0.0,Neutral,
2020-03-04,,0.0,Neutral,
2020-03-02,"Our FRB : Helpless , Hopeless And Superfluous",0.015205299750754292,Neutral,English
2020-03-02,Lagarde says ECB is ready to take  appropriate and targeted measure to support economy,0.20303030303030303,Positive,English
2020-03-02,"Student in Milan , Italy Wins My Forecasting Derby",0.09383403361344539,Neutral,English
2020-03-01,,0.0,Neutral,
2020-03-01,,0.0,Neutral,
2020-03-01,,0.0,Neutral,
2020-03-03,"Rest In Peace , Fed Dual Mandate , Aged 106 Years Old",0.05860973796318624,Neutral,English
2020-03-03,Here How Jay Powell Can Have His Cake And Eat It Too,0.12676435406698564,Positive,English
2020-03-03,,0.0,Neutral,
2020-03-05,The Fed Cant Save Us From a Coronavirus Recession,0.09854035340877446,Neutral,English
2020-03-05,The Fed Cant Save Us From a Coronavirus Recession,0.1558493018419489,Positive,English
2020-03-05,The Fed Cant Save Us From a Coronavirus Recession,0.1558493018419489,Positive,English
2020-03-09,,0.0,Neutral,
2020-03-09,,0.0,Neutral,
2020-03-09,,0.0,Neutral,
2020-03-06,Why retirees should be wary of rising inflation,0.030324074074074076,Neutral,English
2020-03-06,Plunging yields force investors and Fed to rethink strategy,0.06142356336473987,Neutral,English
2020-03-06,,0.0,Neutral,
2020-03-10,The coronavirus economic  disaster  scenario : Stagflation,0.06078907203907205,Neutral,English
2020-03-10,How Has the U . S . Avoided a Recession for a Decade ? ,0.18280498436748435,Positive,English
2020-03-10,How Has the U . S . Avoided a Recession for a Decade ? ,0.18280498436748435,Positive,English
2020-03-08,Parts of financial markets are pricing in a global recession,0.043832635618349894,Neutral,English
2020-03-08,,0.0,Neutral,
2020-03-08,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-15,Here the Fed statement on cutting interest rates to near zero,-0.1,Neutral,English
2020-03-15,Fed Cuts Rates To Near Zero In An Effort To Combat Coronavirus Impact,0.10476190476190475,Positive,English
2020-03-15,,0.0,Neutral,
2020-03-11,U . S . consumer prices unexpectedly rise in February,0.07382575757575757,Neutral,English
2020-03-11,,0.0,Neutral,
2020-03-11,,0.0,Neutral,
2020-03-14,Opinion | We Need Real Economic Stimulus,0.14921236171236174,Positive,English
2020-03-14,,0.0,Neutral,
2020-03-14,,0.0,Neutral,
2020-03-13,,0.0,Neutral,
2020-03-13,,0.0,Neutral,
2020-03-13,,0.0,Neutral,
2020-03-12,WRAPUP 2 - Rising food costs lift U . S . consumer prices ; coronavirus to weigh on inflation,0.054734265734265736,Neutral,English
2020-03-12,This Rock - Solid Investment Will Make Wall Street Pros Jealous,0.2735690235690236,Positive,English
2020-03-12,,0.0,Neutral,
2020-03-18,Does a Recession Always Follow a Bear Market ? Usually,0.055263157894736833,Neutral,English
2020-03-18,,0.0,Neutral,
2020-03-18,,0.0,Neutral,
2020-03-16,Federal Reserve Cuts Interest Rates To Zero For First Time Since Financial Crisis,0.11942640692640695,Positive,English
2020-03-16,Bad News : Your 2021 Social Security COLA Will Probably Be Zero,0.16640200998608073,Positive,English
2020-03-16,,0.0,Neutral,
2020-03-20,Let Get Real – It Time For TIPS,0.09679019457245266,Neutral,English
2020-03-20,Why retirees should be wary of rising inflation,0.030324074074074076,Neutral,English
2020-03-20,European stocks react to monetary and fiscal measures agnaist virus,0.40141221578721575,Positive,English
2020-03-17,Rising Real Interest Rates Could Be Driving Gold Back To $1200 / oz,0.0924265450861196,Neutral,English
2020-03-17,How Safe Are Your Safe - Haven Assets ? ,0.059483901515151504,Neutral,English
2020-03-17,"Gold is setting records dating back over 5 , 000 years against silver",0.043750000000000004,Neutral,English
2020-03-19,What comes after coronavirus for economy ? Worry about stagflation,0.33114813451153663,Positive,English
2020-03-19,Australia central bank cuts rates for the second time in March,0.47808507149416246,Positive,English
2020-03-19,Your portfolio for the next decade massively lighten up on stocks,0.15,Positive,English
2020-03-21,,0.0,Neutral,
2020-03-21,,0.0,Neutral,
2020-03-21,,0.0,Neutral,
2020-03-24,,0.0,Neutral,
2020-03-24,,0.0,Neutral,
2020-03-24,,0.0,Neutral,
2020-03-22,Coronavirus May Mean No Social Security COLA in 2021,0.1535374520178443,Positive,English
2020-03-22,Coronavirus May Mean No Social Security COLA in 2021,0.1535374520178443,Positive,English
2020-03-22,Preparing For Inflation : What Can We Do If The Misery Index Turns Up ? ,0.045771599292726055,Neutral,English
2020-03-23,These Funds Have Shielded Some Cautious Investors From The Coronavirus Selloff,0.1445855379188712,Positive,English
2020-03-23,,0.0,Neutral,
2020-03-23,,0.0,Neutral,
2020-03-25,  There is no gold . Bullion dealers sell out in panic buying,0.2,Positive,English
2020-03-25,,0.0,Neutral,
2020-03-25,,0.0,Neutral,
2020-03-28,Brazil headed for  whatever it take QE as coronavirus crash looms,0.04212116587116588,Neutral,English
2020-03-28,Conditions are ripe for the price of gold bullion to double,0.1040909090909091,Positive,English
2020-03-28,,0.0,Neutral,
2020-03-26,,0.0,Neutral,
2020-03-26,,0.0,Neutral,
2020-03-26,,0.0,Neutral,
2020-03-27,Brazil headed for  whatever it take QE as coronavirus crash looms,0.04212116587116588,Neutral,English
2020-03-27,,0.0,Neutral,
2020-03-27,,0.0,Neutral,
2020-03-29,,0.0,Neutral,
2020-03-29,,0.0,Neutral,
2020-03-29,,0.0,Neutral,
2020-03-30,8 Best Investment Strategies During A Recession,0.13640776386312095,Positive,English
2020-03-30,,0.0,Neutral,
2020-03-30,,0.0,Neutral,
2020-03-31,European Equities : A Busy Economic Calendar and COVID - 19 Numbers in Focus,0.05398371469800043,Neutral,English
2020-03-31,,0.0,Neutral,
2020-03-31,,0.0,Neutral,
2020-04-02,South Korea inflation slows slightly in March,-0.05555555555555555,Neutral,English
2020-04-02,Crude - oil surge drags Treasury yields and inflation expectations higher . ,-0.002561327561327558,Neutral,English
2020-04-02,,0.0,Neutral,
2020-04-04,"If Your 401 ( k ) Balance Is Small or Non - Existent , Fret Not . A New Paper Justifies Low Retirement Savings . ",0.06239423455332546,Neutral,English
2020-04-04,"  ERP ,  ZIRP  And When To Get Back Into The Market",0.12117359158596272,Positive,English
2020-04-04,Coronavirus Cases Rise,0.13326340326340327,Positive,English
2020-04-01,South Korea inflation slows slightly in March,-0.05555555555555555,Neutral,English
2020-04-01,U . S . forecast to sell more than $2 trillion of short - term debt in 2020 to finance stimulus,0.18666666666666668,Positive,English
2020-04-01,,0.0,Neutral,
2020-04-03,,0.0,Neutral,
2020-04-03,,0.0,Neutral,
2020-04-03,,0.0,Neutral,
2020-04-09,,0.0,Neutral,
2020-04-09,,0.0,Neutral,
2020-04-09,,0.0,Neutral,
2020-04-06,"Economic Forecast Update , April 6 , 2020 : Partial V Shape",0.10930590956291893,Positive,English
2020-04-06,,0.0,Neutral,
2020-04-06,,0.0,Neutral,
2020-04-07,"The coronavirus crisis will leave 3 long - term scars , even if the economy recovers in the fourth quarter , Pimco warns",-0.02444444444444444,Neutral,English
2020-04-07,,0.0,Neutral,
2020-04-07,,0.0,Neutral,
2020-04-08,"Founder of world largest hedge fund doubles down on  cash is trash  argument , warning of debt - fueled inflation",0.1495093795093795,Positive,English
2020-04-08,"Exclusive : China central bank to step up easing , wont borrow Fed playbook",0.02888972431077694,Neutral,English
2020-04-08,,0.0,Neutral,
2020-04-05,Opinion : Therell Be No Social Security COLA in 2021,0.14728752367424242,Positive,English
2020-04-05,Opinion : Therell Be No Social Security COLA in 2021,0.14728752367424242,Positive,English
2020-04-05,BoE wont print money to fund united kingdom fight against coronavirus : Bailey,0.03627450980392157,Neutral,English
2020-04-11,U . S . consumer prices post largest drop in five years amid coronavirus disruptions,0.08796026770164703,Neutral,English
2020-04-11,Schaeffer Research Mines Gold,0.06210367218987907,Neutral,English
2020-04-11,,0.0,Neutral,
2020-04-14,"Stock - market crash : How a spike in inflation could spur new lows , Grant Williams",0.09327237388461883,Neutral,English
2020-04-14,"Fed Evans :  Many , many things must go right  for U . S . economy to recover quickly from coronavirus",0.3163419913419913,Positive,English
2020-04-14,How Governments Will Protect Their Economies With QE,0.0598746902992186,Neutral,English
2020-04-13,Fed Loyalists Are Drifting Toward Zealotry Just As Their Hot - Hand Cools,0.10594411375661378,Positive,English
2020-04-13,,0.0,Neutral,
2020-04-13,,0.0,Neutral,
2020-04-12,,0.0,Neutral,
2020-04-12,,0.0,Neutral,
2020-04-12,,0.0,Neutral,
2020-04-10,,0.0,Neutral,
2020-04-10,,0.0,Neutral,
2020-04-10,,0.0,Neutral,
2020-04-16,Bending The Inflation Curve,0.15517290249433108,Positive,English
2020-04-16,Free exchange - Covid - 19 could lead to the return of inflation eventually | Finance and economics,0.15341614906832296,Positive,English
2020-04-16,,0.0,Neutral,
2020-04-17,Here why even emerging markets are joining the QE party,0.05863636363636364,Neutral,English
2020-04-17,,0.0,Neutral,
2020-04-17,,0.0,Neutral,
2020-04-15,Mom and Pop sold bonds as the market tanked,0.0,Neutral,English
2020-04-15,Money Is Losing Its Meaning,0.08888038548752836,Neutral,English
2020-04-15,,0.0,Neutral,
2020-04-19,Your 2021 Social Security Checks Could Get a Surprise Boost After All,0.22528681278681295,Positive,English
2020-04-19,Your 2021 Social Security Checks Could Get a Surprise Boost After All,0.22528681278681295,Positive,English
2020-04-19,"Despite The Recent Selloff , U . S . Stock Valuations Remain Elevated",0.10872427983539093,Positive,English
2020-04-18,,0.0,Neutral,
2020-04-18,,0.0,Neutral,
2020-04-18,,0.0,Neutral,
2020-04-24,"What would Keynes do ? - The pandemic will leave the rich world deep in debt , and force some hard choices | Briefing",0.14045159386068473,Positive,English
2020-04-24,The U . S . is speeding down the wrong road with  smidiot in charge of its finances,-0.007688492063492064,Neutral,English
2020-04-24,,0.0,Neutral,
2020-04-21,What could turn around this slumping stock market : Big government checks to families,-0.19999999999999998,Negative,English
2020-04-21,Treasury yields add to slide as pressure on crude market intensifies,-0.3133333333333333,Negative,English
2020-04-21,,0.0,Neutral,
2020-04-22,Determining Sustainable Spending From An Investment Portfolio In Retirement,0.06182432432432434,Neutral,English
2020-04-22,,0.0,Neutral,
2020-04-22,,0.0,Neutral,
2020-04-23,"What would Keynes do ? - The pandemic will leave the rich world deep in debt , and force some hard choices | Briefing",0.14045159386068473,Positive,English
2020-04-23,"Government finances - After the disease , the debt | Leaders",0.22113341204250297,Positive,English
2020-04-23,One Last Hurrah - The Tom Brady Of Assets ? Long - Dated Treasury Bonds Still Look Buyable,0.1122419613929048,Positive,English
2020-04-20,Coronavirus : Why gold is seen as a  safe haven  investment in a crisis,0.08879682539682539,Neutral,English
2020-04-20,,0.0,Neutral,
2020-04-20,,0.0,Neutral,
2020-04-29,"Asia markets : Fed rate decision , Samsung earnings , oil and currencies",0.369511580313467,Positive,English
2020-04-29,"AUD / USD Forecast : Retains Its Positive Stance , Trading At Its Highest In Over A Month",0.09626563251563251,Neutral,English
2020-04-29,Australia Q1 2020 CPI : First - quarter inflation hits 5 - 1 / 2 - year high,0.42593696471394316,Positive,English
2020-04-26,Deflation Is the Voldemort of the Coronavirus Era,0.08936404159006898,Neutral,English
2020-04-26,,0.0,Neutral,
2020-04-26,,0.0,Neutral,
2020-04-25,"For Retirees Seeking an Inflation Hedge , Here How to Add Gold",0.13000000000000003,Positive,English
2020-04-25,Could the crude oil market bust spell trouble for high - flying U . S . stocks ? ,-0.1978896103896104,Negative,English
2020-04-25,,0.0,Neutral,
2020-04-27,Why coronavirus may push central banks to scrap inflation targets,0.30204812018851424,Positive,English
2020-04-27,,0.0,Neutral,
2020-04-27,,0.0,Neutral,
2020-04-28,Will Crisis Breed Inflation And What Can Investors Do To Prepare ? ,0.1229994096812278,Positive,English
2020-04-28,"AUD / USD Forecast : Retains Its Positive Stance , Trading At Its Highest In Over A Month",0.09626563251563251,Neutral,English
2020-04-28,"Inflation expectations may recover with crude oil prices , creating demand for protection",-0.7,Negative,English
2020-05-02,Investors Rotate Into Bonds And Gold After A Historic Month For Stocks,0.1166317139650473,Positive,English
2020-05-02,,0.0,Neutral,
2020-05-02,,0.0,Neutral,
2020-04-30,Apple revenue picks up slightly amid coronavirus,0.14836854687600956,Positive,English
2020-04-30,,0.0,Neutral,
2020-04-30,,0.0,Neutral,
2020-05-03,Donald Trump And The Fed Could Be About To Destroy The U . S . Banking System,0.0296494227994228,Neutral,English
2020-05-03,,0.0,Neutral,
2020-05-03,,0.0,Neutral,
2020-05-01,Pakistan inflation slows to 9 . 5 % in April,0.07056666666666668,Neutral,English
2020-05-01,"Opinion | Crashing Economy , Rising Stocks : What Going On ? ",0.0616397028897029,Neutral,English
2020-05-01,,0.0,Neutral,
2020-05-04,South Korea inflation slows to 6 - month low,0.0,Neutral,English
2020-05-04,"To save the economy , the Federal Reserve should drop interest rates to less than zero",-0.030416666666666668,Neutral,English
2020-05-04,,0.0,Neutral,
2020-05-08,Here why those skimpy bond yields are actually higher than average,-0.02045454545454545,Neutral,English
2020-05-08,Paychecks just got bigger for the wrong reasons,0.06883140483607773,Neutral,English
2020-05-08,Does gold belong in a retirement portfolio ? ,0.14081632653061224,Positive,English
2020-05-07,Bank of England holds interest rates and by 7 - 2 margin doesnt increase bond purchase program,0.045454545454545456,Neutral,English
2020-05-07,"Investing strategy , recommendations for bond - market bubble : Nancy Davis",0.13108102299591662,Positive,English
2020-05-07,The 411 On Income Annuities,0.12116027007818053,Positive,English
2020-05-06,,0.0,Neutral,
2020-05-06,,0.0,Neutral,
2020-05-06,,0.0,Neutral,
2020-05-09,Go Buy Gold,0.053841390091390065,Neutral,English
2020-05-09,The stock market keeps rising while earnings keep falling what if stocks are right ? ,0.14285714285714285,Positive,English
2020-05-09,Explainer : Fed funds futures market sees negative rates by next April,-0.005464143195624668,Neutral,English
2020-05-05,What the best bond investment when interest rates are so low ? ,0.25608465608465614,Positive,English
2020-05-05,,0.0,Neutral,
2020-05-05,,0.0,Neutral,
2020-05-11,Central banks might succeed after trying for a decade to generate inflation,0.36030121647440083,Positive,English
2020-05-11,,0.0,Neutral,
2020-05-11,,0.0,Neutral,
2020-05-14,,0.0,Neutral,
2020-05-14,,0.0,Neutral,
2020-05-14,,0.0,Neutral,
2020-05-13,"Fed Jerome Powell Says More Relief Spending May Be  Costly , But Worth It  : Coronavirus Live Updates : NPR",0.11227891156462584,Positive,English
2020-05-13,,0.0,Neutral,
2020-05-13,,0.0,Neutral,
2020-05-12,"With unemployment at depression levels , even all the Fed money printing cant muster much inflation",0.4,Positive,English
2020-05-12,,0.0,Neutral,
2020-05-12,,0.0,Neutral,
2020-05-10,,0.0,Neutral,
2020-05-10,,0.0,Neutral,
2020-05-10,,0.0,Neutral,
2020-05-19,"Were in a new paradigm for stocks , this analyst argues . Get ready for permanently higher valuations . ",0.2215909090909091,Positive,English
2020-05-19,RBNZ official says negative rates have  bad rap  ,-0.11909090909090905,Negative,English
2020-05-19,,0.0,Neutral,
2020-05-16,How Washington Learned to Embrace the Budget Deficit,0.12541777219196576,Positive,English
2020-05-16,,0.0,Neutral,
2020-05-16,,0.0,Neutral,
2020-05-15,Op - ed : Pandemic investing must embrace greater uncertainties,0.3359710197210198,Positive,English
2020-05-15,,0.0,Neutral,
2020-05-15,,0.0,Neutral,
2020-05-18,Negative Interest Rates Explained : How Could They Affect You ? ,0.03106485414896632,Neutral,English
2020-05-18,,0.0,Neutral,
2020-05-18,,0.0,Neutral,
