Date,Title,Score,Sentiment,language
2020-01-08,Oil Price Jitters Unlikely to Spur Uptick in Global Inflation,0.8332471251487732,negative,English
2020-01-08,5 Issues For Investors To Watch In January,0.8451334834098816,positive,English
2020-01-09,Fed Kashkari says rates will be on pause for  foreseeable  future : Fox Business,0.0,neutral,English
2020-01-09,"Apple Stock Hits New Record , Spurring Dow Higher , As China Sales Boom",0.946973979473114,positive,English
2020-01-09,"Fed should focus on fighting low inflation , official says",0.6497255563735962,negative,English
2020-01-09,,0.0,Neutral,
2020-01-09,,0.0,Neutral,
2020-01-07,Polish flash CPI at highest since 2012,0.0,neutral,English
2020-01-07,Eurozone inflation rate hits 6 - month high of 1 . 3 % ,0.0,neutral,English
2020-01-07,,0.0,Neutral,
2020-01-07,,0.0,Neutral,
2020-01-07,,0.0,Neutral,
2020-01-06,Buttonwood - Why the most important hedge is against unexpected inflation | Finance and economics,0.0,neutral,English
2020-01-06,"Fed faces new trade - offs , hunts for new model , in low - rate world",0.0,neutral,English
2020-01-06,,0.0,Neutral,
2020-01-06,,0.0,Neutral,
2020-01-06,,0.0,Neutral,
2020-01-12,Why Apple Stock Soared 86 . 2 % in 2019,0.0,neutral,English
2020-01-12,"U . S ., China Move on From Year of the Spat : Global Economy Week",0.8091261386871338,negative,English
2020-01-12,Weighing The Week Ahead : Is It Time To Worry About Inflation ? ,0.0,neutral,English
2020-01-12,"U . S ., China Move on From Year of the Spat : Global Economy Week",0.7087150812149048,negative,English
2020-01-12,Record earnings at big banks could keep the stock rally alive,0.0,neutral,English
2020-01-13,Fed Rosengren warns of risks to central bank  almost ideal  economic outlook,0.7687696814537048,negative,English
2020-01-13,Fed Rosengren warns of risks to central bank  almost ideal  economic outlook,0.7687696814537048,negative,English
2020-01-13,Fed Bostic :  High bar  to any rate hike given need to raise inflation,0.0,neutral,English
2020-01-13,Fed Rosengren warns of risks to central bank  almost ideal  economic outlook,0.7826383113861084,negative,English
2020-01-13,Fed Rosengren warns of risks to central bank  almost ideal  economic outlook,0.0,neutral,English
2020-01-14,U . S . consumer prices gain slightly ; underlying inflation tame,0.0,neutral,English
2020-01-14,U . S . consumer prices rise slightly ; underlying inflation muted,0.0,neutral,English
2020-01-14,U . S . consumer prices rise slightly ; underlying inflation muted,0.7065626382827759,negative,English
2020-01-14,US Consumer Price Index CPI December 2019,0.0,neutral,English
2020-01-14,U . S . consumer prices increase moderately in December,0.8619924783706665,negative,English
2020-01-11,NY Fed Williams says central bank can avert  downward trend  in inflation expectations,0.5556526184082031,positive,English
2020-01-11,Fed 2014  Normalization  Debate Sowed Seeds for Today Hot Labor Market,0.5394182205200195,negative,English
2020-01-11,This 2020 Bull Market Cannot Be Stopped - Capitalism Is Now In Control,0.0,neutral,English
2020-01-11,"Fed on hold but next move may be rate cut , Kashkari says",0.9528506994247437,negative,English
2020-01-11,Should stock - market investors start worrying about inflation ? ,0.8772596716880798,negative,English
2020-01-15,PPI shows tepid increase in U . S . wholesale inflation at the end of 2019,0.0,neutral,English
2020-01-15,The Era of Fed Power Is Over . Prepare for a More Perilous Road Ahead . ,0.0,neutral,English
2020-01-15,Shrinking Influence of Central Banks Ends Decades of Business as Usual,0.7384043335914612,negative,English
2020-01-15,December 2019 CPI Update,0.5616629719734192,negative,English
2020-01-15,Fed Daly sees inflation reaching 2 % goal next year,0.918010950088501,positive,English
2020-01-16,South Africa Central Bank Cuts Key Rate in Surprise Move,0.0,neutral,English
2020-01-16,Lagarde Year of Listening May See ECB Get Earful on Inflation,0.0,neutral,English
2020-01-16,Inflation Steps Up,0.5653812289237976,positive,English
2020-01-16,Egypt central bank keeps key interest rates steady,0.7844973206520081,negative,English
2020-01-16,,0.0,Neutral,
2020-01-18,U . S . Inflation - The Fed Wont Be Raising Interest Rates,0.0,neutral,English
2020-01-18,What The Yield Curve Is Actually Telling Investors,0.0,neutral,English
2020-01-18,Real Estate Leads Stocks To Records On  Euphoric  Week,0.7936750650405884,positive,English
2020-01-18,"In the stock market , it become Apple , Microsoft and Alphabet vs everyone else",0.0,neutral,English
2020-01-18,2020 : Party Like It 1999 ? ,0.0,neutral,English
2020-01-20,"Ready , Steady , Review : Five Questions for the ECB",0.0,neutral,English
2020-01-20,"Ready , steady , review : Five questions for the ECB",0.0,neutral,English
2020-01-20,Bond Market Week In Review 1 / 13 - 1 / 17,0.9115659594535828,positive,English
2020-01-20,Allocation Views : Taking A Nimble Approach To 2020,0.0,neutral,English
2020-01-20,Rupiah Could Take Baht Crown as Asia Strongest Currency in 2020,0.9355294108390808,positive,English
2020-01-17,U . K . Low Inflation Means Rate Cut - I Dont Think So,0.0,neutral,English
2020-01-17,The yield curve still weird . Fed Bullard is okay with that,0.666607141494751,negative,English
2020-01-17,Fed Bullard : Material reassessment is big tent language,0.0,neutral,English
2020-01-17,,0.0,Neutral,
2020-01-17,,0.0,Neutral,
2020-01-19,What to Know About Recent Federal Reserve Guidance and Interest Rate Announcements,0.0,neutral,English
2020-01-19,What to Know About Recent Federal Reserve Guidance and Interest Rate Announcements,0.0,neutral,English
2020-01-19,Global Economic Growth Is The Lowest In A Decade : Why Is Wall Street Racing To The Moon ? ,0.7116639614105225,positive,English
2020-01-19,This Is the Average Social Security Benefit Check Following the Latest COLA,0.0,neutral,English
2020-01-19,This Is the Average Social Security Benefit Check Following the Latest COLA,0.0,neutral,English
2020-01-24,"Japan December core consumer inflation ticks up , but far from BOJ target",0.9319167137145996,positive,English
2020-01-24,"Japan December core consumer inflation ticks up , but far from BOJ target",0.9319167137145996,positive,English
2020-01-24,"Japan December Core Consumer Inflation Ticks Up , but Far From BOJ Target",0.939781904220581,positive,English
2020-01-24,"Japan December core consumer inflation ticks up , but far from BOJ target",0.0,neutral,English
2020-01-24,"Next recession timing , biggest investment risk : Barings CEO interview",0.0,neutral,English
2020-01-23,ECB Inquiry May Press for Overhaul of Inflation as We Know It,0.8403061032295227,positive,English
2020-01-23,Stocks Now Vs . Stocks In January 2000 : Night And Day,0.0,neutral,English
2020-01-23,Lagarde Heralds Yearlong ECB Review Looking at  Host of Issues  ,0.0,neutral,English
2020-01-23,,0.0,Neutral,
2020-01-23,,0.0,Neutral,
2020-01-21,Trump Criticizes Federal Reserve At Davos For Holding Back U . S . Economy,0.7898477911949158,negative,English
2020-01-21,U . S . Industrial Production Falls - It The Weather,0.6701151132583618,negative,English
2020-01-21,Davos 2020 : Trump says he  could get used to  negative interest rates :  Love that  ,0.0,neutral,English
2020-01-21,Fund managers most optimistic on growth in nearly two years as cash at lowest levels since 2013,0.0,neutral,English
2020-01-21,DAVOS - VTB Group Orcel says Russian rates could drop up to 75 bps in 2020,0.8160953521728516,positive,English
2020-01-22,Long - Term Treasuries Are Hardly A Hedge,0.0,neutral,English
2020-01-22,"Head of U . S . largest bank says central banks are fueling a sovereign debt bubble , negative - rates wont  end well  ",0.8643723130226135,negative,English
2020-01-22,Mark Cuban says here how youll know the market has topped,0.0,neutral,English
2020-01-22,"Eric Basmajian Positions For 2020 : A Balanced Approach , A Defensive Tilt And A Boeing Surprise",0.0,neutral,English
2020-01-22,Canada annual inflation rate holds steady at 2 . 2 % ,0.9434755444526672,positive,English
2020-01-25,The yield curve still weird . Fed Bullard is okay with that,0.8249324560165405,negative,English
2020-01-25,"Head of U . S . largest bank says central banks are fueling a sovereign debt bubble , negative - rates wont  end well  ",0.797382116317749,negative,English
2020-01-25,"The road ahead for the U . S . economy looks pretty clear , but a few potholes are looming",0.0,neutral,English
2020-01-25,"Holy Cow , Batman – 2 ! There Really Is Rampant Inflation ! ",0.3905172049999237,positive,English
2020-01-25,Bank of Korea on Hold as Lee Takes More Optimistic View,0.6275983452796936,negative,English
2020-01-27,,0.0,Neutral,
2020-01-27,,0.0,Neutral,
2020-01-27,,0.0,Neutral,
2020-01-27,,0.0,Neutral,
2020-01-27,,0.0,Neutral,
2020-01-28,The Chicago Fed Charles Evans has become a pivotal player on interest rates -- just not in the U . S . ,0.4510180950164795,negative,English
2020-01-28,,0.0,Neutral,
2020-01-28,,0.0,Neutral,
2020-01-28,,0.0,Neutral,
2020-01-28,,0.0,Neutral,
2020-01-29,Fed decision : Interest rates unchanged,0.0,neutral,English
2020-01-29,Premarket stocks : How will central banks respond to the coronavirus threat ? ,0.5632926225662231,negative,English
2020-01-29,FOMC statement for January,0.8355340957641602,negative,English
2020-01-29,Here Why Stocks Are Rising After January Federal Reserve Meeting,0.0,neutral,English
2020-01-29,,0.0,Neutral,
2020-01-30,The Fed Dilemma : Fighting A Battle They Cannot Win,0.0,neutral,English
2020-01-30,How to Protect Your Bond Investments From Inflation and Interest - Rate Threats,0.9394598603248596,negative,English
2020-01-30,Stock market news live : Stocks pare gains ; Facebook tumbles on earnings,0.9601302146911621,negative,English
2020-01-30,PRECIOUS - Gold inches higher as Fed flags risks from virus outbreak,0.9442012906074524,positive,English
2020-01-30,European markets focus on rising coronavirus death toll,0.0,neutral,English
2020-01-26,U . S . Household Credit Expanding At Sustainable Level - No Action Needed,0.0,neutral,English
2020-01-26,An Early Look at Social Security 2021 COLA Trends,0.0,neutral,English
2020-01-26,An Early Look at Social Security 2021 COLA Trends,0.0,neutral,English
2020-01-26,Fed Expected to Hold Borrowing Costs Steady for Months,0.7947325110435486,negative,English
2020-01-26,Emerging Markets on Edge as Viral Outbreak Spreads from China,0.9585632085800171,negative,English
2020-02-02,Pakistan annual inflation rate rises to 14 . 56 % in January,0.45032474398612976,negative,English
2020-02-02,No Reprieve for Emerging Markets as Traders Brace for China Rout,0.9009071588516235,negative,English
2020-02-02,MacroView : The Fed View Of Valuations May Be Misguided,0.0,neutral,English
2020-02-02,,0.0,Neutral,
2020-02-02,,0.0,Neutral,
2020-02-04,Coronavirus PBOC Liquidity Injection May Cause Large Yuan Devaluation,0.0,neutral,English
2020-02-04,Australia central bank February statement on rates,0.0,neutral,English
2020-02-04,Financial Markets – When Tempting Tranquility Leads To Turmoil,0.0,neutral,English
2020-02-04,Free exchange - Yield - curve control could prove a useful tool in the next recession | Finance and economics,0.0,neutral,English
2020-02-04,"POLL - Taiwan Jan exports seen dropping , inflation at 16 - month high",0.9483457803726196,negative,English
2020-01-31,Fed Holds Interest Rates Steady ; QE Marches On,0.0,neutral,English
2020-01-31,"Inflation spike threatens the stocks market , warns Shawn Matthews",0.7565029263496399,negative,English
2020-01-31,U . S . consumer spending posts modest gain in December as inflation accelerates,0.0,neutral,English
2020-01-31,"Author Post : Presidential Election Years Impact on Stocks , Bonds , and Federal Reserve Policy",0.0,neutral,English
2020-01-31,3 Questions Investors Should Ask During Periods Of Market Uncertainty,0.0,neutral,English
2020-02-01,Stocks Arent Overvalued Relative To Inflation,0.0,neutral,English
2020-02-01,The Great Fed Pause,0.0,neutral,English
2020-02-01,,0.0,Neutral,
2020-02-01,,0.0,Neutral,
2020-02-01,,0.0,Neutral,
2020-02-03,Federal Reserve Meeting - Probably No Interest Rate Change This Year,0.0,neutral,English
2020-02-03,"EUR / USD : There Could Be A Rebound , But It Will Be Modest",0.0,neutral,English
2020-02-03,Bullish And Bearish Cases And In - Between,0.0,neutral,English
2020-02-03,Eurozone GDP - That Recession Might Be Arriving,0.0,neutral,English
2020-02-03,The Printing Presses Are Going Wild : Where To Invest,0.0,neutral,English
2020-02-08,The economy is still chugging along but the coronavirus lurks by the side of the road,0.787445068359375,negative,English
2020-02-08,,0.0,Neutral,
2020-02-08,,0.0,Neutral,
2020-02-08,,0.0,Neutral,
2020-02-08,,0.0,Neutral,
2020-02-07,Equities Are Still The Only Choice,0.0,neutral,English
2020-02-07,,0.0,Neutral,
2020-02-07,,0.0,Neutral,
2020-02-07,,0.0,Neutral,
2020-02-07,,0.0,Neutral,
2020-02-09,Powell Testimony in Focus Amid Growing Virus Impact : Eco Week,0.0,neutral,English
2020-02-09,Millennial retirement savings : Fidelity data reveals a big issue,0.0,neutral,English
2020-02-09,"Economy Week Ahead : Fed Chair Testifies , U . S . CPI and EU Trade Data",0.0,neutral,English
2020-02-09,Bond Market Week In Review For 2 / 3 - 2 / 7,0.0,neutral,English
2020-02-09,Stocks to Start Week With Caution After Big Rally : Markets Wrap,0.9249086380004883,negative,English
2020-02-06,India Central Bank to Keep Focus on Inflation : Decision Guide,0.7415230870246887,negative,English
2020-02-06,"Instant View : India central bank holds steady , seeks to balance growth and inflation risks",0.0,neutral,English
2020-02-06,Has the  Great Moderation  returned and is that a good thing ? ,0.0,neutral,English
2020-02-06,,0.0,Neutral,
2020-02-06,,0.0,Neutral,
2020-02-05,"PCE : Closer To Fed Targets , Thus Fed Action Less Likely",0.0,neutral,English
2020-02-05,"Philippine Jan inflation highest in 8 months , but rate cut on cards",0.8382964730262756,positive,English
2020-02-05,"Philippine January inflation highest in eight months , but rate cut on cards",0.9232840538024902,positive,English
2020-02-05,Fed Mary Daly says current interest rates put economy  in a good place to weather the storms  ,0.0,neutral,English
2020-02-05,Daily chart - Why traders no longer care about America jobs report | Graphic detail,0.0,neutral,English
2020-02-12,"Stock market live updates : Dow futures up 140 , Bed Bath & Beyond tanks , Powell ahead",0.0,neutral,English
2020-02-12,,0.0,Neutral,
2020-02-12,,0.0,Neutral,
2020-02-12,,0.0,Neutral,
2020-02-12,,0.0,Neutral,
2020-02-14,FTSE 100 CAPE Valuation And Long - Term Forecast,0.0,neutral,English
2020-02-14,"Median CPI Runs Hot , Fed Averts Eyes",0.0,neutral,English
2020-02-14,A tale of two markets : Why are stocks and bonds diverging as coronavirus spreads ? ,0.810544490814209,negative,English
2020-02-14,EUR / USD Forecast : At Risk Of Extending Its Decline,0.9342464208602905,negative,English
2020-02-14,MORNING BID EUROPE - Virus victim count rises -- and so do global stocks,0.9503157138824463,negative,English
2020-02-13,"US Consumer Price Index rose 0 . 1 % in January , vs 0 . 2 % expected",0.0,neutral,English
2020-02-13,Rents lift U . S . core inflation ; weekly jobless claims rise slightly,0.0,neutral,English
2020-02-13,,0.0,Neutral,
2020-02-13,,0.0,Neutral,
2020-02-13,,0.0,Neutral,
2020-02-10,Indian inflation likely hit a near six - year high in January : Reuters poll,0.0,neutral,English
2020-02-10,Buttonwood - The culture wars between economists and markets practitioners | Finance and economics,0.0,neutral,English
2020-02-10,Fed Daly : Inflation is  far better  a bit above target than below,0.9010738134384155,positive,English
2020-02-10,,0.0,Neutral,
2020-02-10,,0.0,Neutral,
2020-02-11,U . S . Unemployment Rate Up - This Is Good News,0.0,neutral,English
2020-02-11,The Fed Is Eyeing Coronavirus and Keeping Rates Steady for Now,0.7306258678436279,positive,English
2020-02-11,What Trump Can ( And Cant ) Do to Steer Fed Policy : QuickTake,0.0,neutral,English
2020-02-11,New York Mortgage Trust Is Entirely Fed Dependent,0.0,neutral,English
2020-02-11,Americans are feeling better about their chances of getting a loan here why theyre feeling so good,0.9163778424263,positive,English
2020-02-17,The Bipartisan Budget Embrace Of Deficits,0.0,neutral,English
2020-02-17,How Millennials Could Make the Fed Job Harder - The New York Times,0.5386577844619751,negative,English
2020-02-17,"ECB negative rates not harmful , but inflation rise to stay elusive : Reuters poll",0.9585925340652466,negative,English
2020-02-17,"ECB negative rates not harmful , but inflation rise to stay elusive : Reuters poll",0.9542654752731323,negative,English
2020-02-17,,0.0,Neutral,
2020-02-19,Bank of America warns negative U . S . rates could hurt operations,0.0,neutral,English
2020-02-19,"Fed policymakers cautiously optimistic on U . S . economy despite new risks , minutes show",0.7359970211982727,positive,English
2020-02-19,,0.0,Neutral,
2020-02-19,,0.0,Neutral,
2020-02-19,,0.0,Neutral,
2020-02-16,G - 20 Ministers Ready to Count the Cost of Coronavirus : Eco Week,0.0,neutral,English
2020-02-16,"Bloomberg lays out plans for Social Security , retirement savings",0.0,neutral,English
2020-02-16,There a Wall of Cash Eager to Buy Treasuries on Any Price Dip,0.4389091432094574,negative,English
2020-02-16,This New 30 - Year TIPS Looks Like A  Death Star  Investment,0.0,neutral,English
2020-02-16,,0.0,Neutral,
2020-02-15,Weekly Economic Release Summary : Household Income Data Growth Depends On How It Is Adjusted,0.0,neutral,English
2020-02-15,Coronavirus And The Global Economy : Stimulus To The Rescue ? ,0.0,neutral,English
2020-02-15,Updated Key Market - Based Indicators,0.0,neutral,English
2020-02-15,REITs Surge On Merger Mania,0.7380886673927307,positive,English
2020-02-15,,0.0,Neutral,
2020-02-18,U . S . Inflation Near To Target - No Interest Rate Change Expected,0.0,neutral,English
2020-02-18,Inflation Is Tame ; Retail Is Benefiting,0.0,neutral,English
2020-02-18,POLL - Egypt central bank seen keeping key interest rates steady,0.7411348819732666,positive,English
2020-02-18,JOLTs Report - U . S . Labor Market Nice And Boring,0.0,neutral,English
2020-02-18,,0.0,Neutral,
2020-02-20,Bank of America warns negative U . S . rates could hurt operations,0.9329730868339539,negative,English
2020-02-20,Fed seems inclined to keep rates low as virus poses risks,0.6345915198326111,negative,English
2020-02-20,Fed Clarida : Economic outlook is  a good picture  ,0.6706922054290771,positive,English
2020-02-20,,0.0,Neutral,
2020-02-20,,0.0,Neutral,
2020-02-21,"Fed Brainard calls for quick , strong action in next downturn",0.0,neutral,English
2020-02-21,Fed Minutes Imply Stock Valuations Are Getting Frothy,0.0,neutral,English
2020-02-21,Fed Brainard backs aggressive action in next recession,0.0,neutral,English
2020-02-21,"Fed Brainard calls for quick , strong action in next downturn",0.0,neutral,English
2020-02-21,Federal Deficits And Credit Inflation,0.0,neutral,English
2020-02-22,The Coronavirus May Affect Social Security COLA in 2021,0.0,neutral,English
2020-02-22,The Coronavirus May Affect Social Security COLA in 2021,0.0,neutral,English
2020-02-22,The ECB wants to talk to you about inflation . But will it listen ? ,0.0,neutral,English
2020-02-22,The ECB wants to talk to you about inflation . But will it listen ? ,0.0,neutral,English
2020-02-22,The ECB wants to talk to you about inflation . But will it listen ? ,0.0,neutral,English
2020-02-23,"In Riyadh , top central bankers unsettled by shifting sands of inflation",0.0,neutral,English
2020-02-23,,0.0,Neutral,
2020-02-23,,0.0,Neutral,
2020-02-23,,0.0,Neutral,
2020-02-23,,0.0,Neutral,
2020-02-24,U . K . Inflation Jumps - Just Transient Issues,0.0,neutral,English
2020-02-24,TIPS Look To Take Advantage Of Unexpected Inflation,0.0,neutral,English
2020-02-24,Bank of America warns negative U . S . rates could hurt operations,0.0,neutral,English
2020-02-24,"The coronavirus is hurting stocks , but here what could be the real problem",0.0,neutral,English
2020-02-24,"Fed Mester sees U . S . economy performing well , coronavirus a  big risk  ",0.0,neutral,English
2020-02-27,Fed Evans says above - target inflation  essential  in future,0.0,neutral,English
2020-02-27,"Fed seen slashing rates amid virus threat , low inflation",0.6741770505905151,negative,English
2020-02-27,"Fed seen slashing rates amid virus threat , low inflation",0.7740598320960999,negative,English
2020-02-27,,0.0,Neutral,
2020-02-27,,0.0,Neutral,
2020-02-28,"Consumer spending is still rising steadily , but coronavirus looms as potential brake",0.0,neutral,English
2020-02-28,Plunging rates in the US are rewriting the history books,0.0,neutral,English
2020-02-28,The Ecstasy Of Gold Continues As Concerns Over Coronavirus Continue To Mount,0.0,neutral,English
2020-02-28,"Rich Profits and Dark Messages From the Market ( No , Not That Market ) ",0.9397632479667664,negative,English
2020-02-28,US STOCKS - Futures fall as coronavirus - led rout continues,0.0,neutral,English
2020-02-29,Trump calls for lower rates amid coronavirus fallout :  We need a Fed that going to be a leader  ,0.0,neutral,English
2020-02-29,Judy Shelton Would Be A Great Addition To The Fed Board,0.0,neutral,English
2020-02-29,Can Social Security Really Keep Up With Inflation ? ,0.0,neutral,English
2020-02-29,,0.0,Neutral,
2020-02-29,,0.0,Neutral,
2020-02-25,Kudlow says he doesnt expecting a Fed  panic move  to cut rates,0.0,neutral,English
2020-02-25,COVID - 2019 Reminds Us That A Balanced Portfolio Needs Some Gold,0.0,neutral,English
2020-02-25,Fed Vice Chair Clarida says it still too soon to tell how much coronavirus will impact growth,0.0,neutral,English
2020-02-25,The Fed Needs to Cut Rates Now,0.922918438911438,negative,English
2020-02-25,,0.0,Neutral,
2020-02-26,Inflation Has Averaged 2 . 14 % Over The Past 4 Years,0.7069607377052307,negative,English
2020-02-26,The Eurozone Problem : Inflation Is Too Low,0.0,neutral,English
2020-02-26,"Where Is The Inflation ? Question Answered , And It Not Pretty",0.0,neutral,English
2020-02-26,,0.0,Neutral,
2020-02-26,,0.0,Neutral,
2020-03-05,UPDATE 1 - Philippines inflation slows for first time in 4 months in Feb,0.0,neutral,English
2020-03-05,The Fed Cant Save Us From a Coronavirus Recession,0.6839683055877686,negative,English
2020-03-05,The Fed Cant Save Us From a Coronavirus Recession,0.0,neutral,English
2020-03-05,The Fed Cant Save Us From a Coronavirus Recession,0.0,neutral,English
2020-03-05,Analysis : Why the Fed Is Likely to Cut Again,0.0,neutral,English
2020-03-03,Fed virus - driven cut may test new approach to inflation,0.0,neutral,English
2020-03-03,Fed virus - driven cut may test new approach to inflation,0.0,neutral,English
2020-03-03,"Rest In Peace , Fed Dual Mandate , Aged 106 Years Old",0.8778637647628784,negative,English
2020-03-03,Here How Jay Powell Can Have His Cake And Eat It Too,0.0,neutral,English
2020-03-03,,0.0,Neutral,
2020-03-04,"Fed Evans : Given weak inflation , rates could stay lower for  substantial  time",0.7578017711639404,negative,English
2020-03-04,Brazil Mulls Rate Cut to Shield Economy from Coronavirus,0.0,neutral,English
2020-03-04,"Jim Cramer  Mad Money  recap & stock picks March 3 , 2020",0.0,neutral,English
2020-03-04,,0.0,Neutral,
2020-03-04,,0.0,Neutral,
2020-03-02,Dollar Peak Appear To Be In . Time To Short UUP,0.961570680141449,negative,English
2020-03-02,"Our FRB : Helpless , Hopeless And Superfluous",0.0,neutral,English
2020-03-02,Even Bonds At Risk In Bear Market,0.0,neutral,English
2020-03-02,"Equities Will See Short - Term Volatility , But Treasury Yields Make No Sense",0.959896445274353,negative,English
2020-03-02,Lagarde says ECB is ready to take  appropriate and targeted measure to support economy,0.6345680356025696,positive,English
2020-03-01,Yen Bull Market Remains Intact,0.0,neutral,English
2020-03-01,My Favorite Gold / Silver Miners : Newmont And Pan American,0.0,neutral,English
2020-03-01,Policy - Watch and Prayers : Emerging Markets Gird for More Turmoil,0.9707001447677612,negative,English
2020-03-01,U . S . bank lobby economist predicts global rate cut coming ... this Wednesday,0.0,neutral,English
2020-03-01,U . S . bank lobby economist predicts global rate cut coming ... this Wednesday,0.0,neutral,English
2020-03-06,Why retirees should be wary of rising inflation,0.0,neutral,English
2020-03-06,Plunging yields force investors and Fed to rethink strategy,0.9388548731803894,negative,English
2020-03-06,,0.0,Neutral,
2020-03-06,,0.0,Neutral,
2020-03-06,,0.0,Neutral,
2020-03-10,The coronavirus economic  disaster  scenario : Stagflation,0.5309170484542847,negative,English
2020-03-10,How Has the U . S . Avoided a Recession for a Decade ? ,0.0,neutral,English
2020-03-10,How Has the U . S . Avoided a Recession for a Decade ? ,0.0,neutral,English
2020-03-10,Public Storage : A Winner As Interest Rates Plummet,0.965293288230896,negative,English
2020-03-10,,0.0,Neutral,
2020-03-08,"Indian Bonds to Extend Rally on Prospect of Lower CPI , Rate Cuts",0.911173939704895,negative,English
2020-03-08,Parts of financial markets are pricing in a global recession,0.7619093060493469,negative,English
2020-03-08,U . S . Personal Numbers - Inflation Heading To Fed Target,0.0,neutral,English
2020-03-08,How you should rethink your retirement plan after this week interest rate cut,0.7579289078712463,negative,English
2020-03-08,Central Banks Search for Answers to Virus Impact : Eco Week,0.706405758857727,negative,English
2020-03-09,POLL - India inflation likely fell to a three month low in February,0.8596467971801758,positive,English
2020-03-09,India inflation likely fell to a three month low in February : Reuters poll,0.0,neutral,English
2020-03-09,"Indian Bonds to Extend Rally on Prospect of Lower CPI , Rate Cuts",0.911173939704895,negative,English
2020-03-09,,0.0,Neutral,
2020-03-09,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-07,,0.0,Neutral,
2020-03-15,Here the Fed statement on cutting interest rates to near zero,0.0,neutral,English
2020-03-15,Fed Cuts Rates To Near Zero In An Effort To Combat Coronavirus Impact,0.6036960482597351,negative,English
2020-03-15,,0.0,Neutral,
2020-03-15,,0.0,Neutral,
2020-03-15,,0.0,Neutral,
2020-03-14,Lagarde Gaffe Puts ECB Chief in Elite Club for Market Stumbles,0.8055917024612427,negative,English
2020-03-14,Polish central bank should cut rates to help fight virus impact : governor,0.0,neutral,English
2020-03-14,Opinion | We Need Real Economic Stimulus,0.0,neutral,English
2020-03-14,,0.0,Neutral,
2020-03-14,,0.0,Neutral,
2020-03-11,U . S . consumer prices unexpectedly rise in February,0.9528114199638367,negative,English
2020-03-11,Rising food costs lift U . S . consumer prices ; coronavirus to weigh on inflation,0.9232918620109558,negative,English
2020-03-11,,0.0,Neutral,
2020-03-11,,0.0,Neutral,
2020-03-11,,0.0,Neutral,
2020-03-12,WRAPUP 2 - Rising food costs lift U . S . consumer prices ; coronavirus to weigh on inflation,0.5214440226554871,positive,English
2020-03-12,This Rock - Solid Investment Will Make Wall Street Pros Jealous,0.0,neutral,English
