Date,Title,Score,Sentiment,language
2022-01-13,"Stock Market Today : Dow Wobbles Ahead of More Inflation Data , Brainard Hearing",0.07407407407407407,Neutral,English
2022-01-13,,0.0,Neutral,
2022-01-13,,0.0,Neutral,
2022-01-12,"Fed Chair Powell Not Expected to Shock Gold Traders , but Wednesday Consumer Inflation Report Could",0.08512861169837914,Neutral,English
2022-01-12,,0.0,Neutral,
2022-01-12,,0.0,Neutral,
2022-01-11,15 Stocks to Tame Inflation in Your Portfolio,0.047407407407407426,Neutral,English
2022-01-11,"The Federal Reserve Is on Top of Inflation , Powell Tells Congress",0.1284354707792208,Positive,English
2022-01-11,Stocks Surge After Powell Says Fed Not Afraid To Raise Rates Further If Higher Inflation Persists,0.15041366041366036,Positive,English
2022-01-15,Why Coupang Fell 18 . 3 % This Week | The Motley Fool,0.17544002525252522,Positive,English
2022-01-15,"Stocks end mostly higher , but still log another losing week",0.08415578333386552,Neutral,English
2022-01-15,Gold Lagging Inflation,0.09053119901159118,Neutral,English
2022-01-14,Stocks That Benefit From Surging Inflation And The Coming Rate Hikes,0.10467561521252795,Positive,English
2022-01-14,3 Best Dividend Stocks for 2022 | The Motley Fool,0.3631477591036415,Positive,English
2022-01-14,A Rising Misery Index Points to Four Rate Increases in 2022,0.15733225108225107,Positive,English
2022-01-20,Stocks extend 2022 losses as investors brace for rate hikes,0.06606266282736872,Neutral,English
2022-01-20,,0.0,Neutral,
2022-01-20,,0.0,Neutral,
2022-01-16,"The Federal Reserve needs to  shock and awe  the market with one big rate hike  to restore its credibility , says hedge - fund star Bill Ackman",0.02727272727272727,Neutral,English
2022-01-16,What Comes Next After Decelerating Growth And Persistent Inflation ? ,0.12047061524334254,Positive,English
2022-01-16,3 Growth Stocks That Are Screaming Buys Right Now,0.21595498383473058,Positive,English
2022-01-19,,0.0,Neutral,
2022-01-19,,0.0,Neutral,
2022-01-19,,0.0,Neutral,
2022-01-17,How Will Rising Inflation and Interest Rates Affect Your Stock Portfolio ? ,0.2420517676767677,Positive,English
2022-01-17,Here what could rattle the stock market this year,0.15146825396825395,Positive,English
2022-01-17,,0.0,Neutral,
2022-01-18,Why inflation is sparking a lot of turmoil in markets : NPR,0.10759621804397924,Positive,English
2022-01-18,"Gold prices edge higher , but firmer dollar , rising yields cap moves",0.16987926136363637,Positive,English
2022-01-18,,0.0,Neutral,
2022-01-25,Stocks fall broadly as a bout of market volatility continues,0.06483026467203684,Neutral,English
2022-01-25,,0.0,Neutral,
2022-01-25,,0.0,Neutral,
2022-01-23,"Inflation Is Getting Broader , Not Cooler",0.06024034507905477,Neutral,English
2022-01-23,Cloudflare Stock : Bear vs . Bull | The Motley Fool,0.2750607142857143,Positive,English
2022-01-23,,0.0,Neutral,
2022-01-21,Weekend reads : Is this the end of the bull market for stocks ? ,0.02948051948051948,Neutral,English
2022-01-21,Stocks extend losses for third week ; Netflix plunges,0.07278509951586874,Neutral,English
2022-01-21,Here My Highest - Conviction Stock for 2022,0.2195427261813817,Positive,English
2022-01-24,Apple Stock Before Earnings : Sell or Buy ? ,0.17395526057030486,Positive,English
2022-01-24,Apple Stock Before Earnings : Sell or Buy ? ,0.17395526057030486,Positive,English
2022-01-24,Stocks stage a remarkable comeback after a nasty drop with Bitcoin gaining : NPR,0.061933378731131535,Neutral,English
2022-01-22,Stocks extend losses for third week ; Netflix plunges,0.07278509951586874,Neutral,English
2022-01-22,Stocks teetered as the markets have a fourth straight weekly loss,0.05155788655788656,Neutral,English
2022-01-22,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-30,,0.0,Neutral,
2022-01-28,"A key inflation gauge rose 5 . 8 % in 2021 , the largest increase since 1982",0.11973509223509222,Positive,English
2022-01-28,,0.0,Neutral,
2022-01-28,,0.0,Neutral,
2022-01-29,It was a wild week for stocks . Here are 4 things to keep in mind : NPR,0.16607796964939822,Positive,English
2022-01-29,,0.0,Neutral,
2022-01-29,,0.0,Neutral,
2022-01-27,2021 : A COVID Odyssey,0.10677360774818401,Positive,English
2022-01-27,New Zealand inflation rate tops three - decade high,0.11567764700577202,Positive,English
2022-01-27,Stocks fall and yields rise after Fed signals interest rate hike in March,0.15202204335016833,Positive,English
2022-01-26,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-01-26,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-03,,0.0,Neutral,
2022-02-02,"Exxon , PepsiCo : Will Inflation Hedge Stocks Continue To Outperform ? ",0.10886777128005198,Positive,English
2022-02-02,A late buying drive pushes stocks higher on Wall Street,0.13620339194413264,Positive,English
2022-02-02,,0.0,Neutral,
2022-02-04,"Why Asana , Paycom , and Toast All Plummeted Double - Digits in January",0.21707597022860187,Positive,English
2022-02-04,"Stocks Rise , Bond Yields Surge After U . S . Economy Adds Back 467 , 000 Jobs In January",0.05467208528433018,Neutral,English
2022-02-04,"Stocks Jump After U . S . Economy Adds Back 467 , 000 Jobs In January",0.06197497938569367,Neutral,English
2022-01-31,The Reserve Bank cant do much about oil prices though the rest of us could,0.05833867521367522,Neutral,English
2022-01-31,Nasdaq Headed for Worst January in its 50 - Year History,0.04545977011494254,Neutral,English
2022-01-31,"January Was Bad for Stocks , but Wall Street Expects a Better Year",0.08744498556998558,Neutral,English
2022-02-01,How Dividend - Yielding ETFs Can Fight Rising Inflation and Interest Rates,0.24857182539682549,Positive,English
2022-02-01,,0.0,Neutral,
2022-02-01,,0.0,Neutral,
2022-02-05,  This is not 1980 : What investors are watching as next U . S . inflation reading looms,0.2215909090909091,Positive,English
2022-02-05,,0.0,Neutral,
2022-02-05,,0.0,Neutral,
2022-02-08,  If youre a wage earner youre going to fall behind : Ex - Fed insider warns of  difficult few year due to inflation,-0.25214285714285717,Negative,English
2022-02-08,,0.0,Neutral,
2022-02-08,,0.0,Neutral,
2022-02-09,Will Thursday inflation data kill the stock - market bounce ? Here what investors want to see,0.03062770562770563,Neutral,English
2022-02-09,,0.0,Neutral,
2022-02-09,,0.0,Neutral,
2022-02-07,"Why Polkadot , Crypto . com Coin , and Silvergate Capital Jumped Today",0.2335230278980279,Positive,English
2022-02-07,Stocks edge higher as earnings season grinds onward,0.08781893611439068,Neutral,English
2022-02-07,,0.0,Neutral,
2022-02-06,"Why MercadoLibre , Twilio , and UiPath Fell Hard in January",0.18993292597274905,Positive,English
2022-02-06,My 3 Biggest Stock Market Predictions for February,0.19092993712636575,Positive,English
2022-02-06,"After Crypto Cold Winter , Expect Springtime for Web 3 . 0",0.08196195649977162,Neutral,English
2022-02-13,Bad Inflation Outweighs Good Earnings,0.14565359477124185,Positive,English
2022-02-13,"Here Why Bitcoin , Ethereum , and Dogecoin Plunged This Weekend",0.23425474254742554,Positive,English
2022-02-13,,0.0,Neutral,
2022-02-12,"Here Why Bitcoin , Ethereum , and Dogecoin Plunged This Weekend",0.23425474254742554,Positive,English
2022-02-12,"Here Why Bitcoin , Ethereum , and Dogecoin Plunged This Weekend",0.23425474254742554,Positive,English
2022-02-12,,0.0,Neutral,
2022-02-11,"Stock Market Today : Dow Drops as Interest - Rate Uncertainty Weighs , Zillow Pops",0.0,Neutral,English
2022-02-11,AAPL Premarket : Will Inflation Crush Apple Stock ? ,0.0837917692329457,Neutral,English
2022-02-11,DoubleLine Capital Gundlach sees Fed raising rates by more than the market expects,0.12002873563218393,Positive,English
2022-02-14,Understanding Inflation : CPI Increases And The Causes,0.09867069941013601,Neutral,English
2022-02-14,,0.0,Neutral,
2022-02-14,,0.0,Neutral,
2022-02-10,"Stock Market Today : Dow Wobbles , Yields Lift Before Inflation Data , Disney Soars",-0.02499999999999998,Neutral,English
2022-02-10,,0.0,Neutral,
2022-02-10,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-16,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-15,,0.0,Neutral,
2022-02-18,"U . S . economy takes a step back in January , leading indicators show",0.037142857142857144,Neutral,English
2022-02-18,Watch these junk bonds for recession signals,0.28614718614718615,Positive,English
2022-02-18,,0.0,Neutral,
2022-02-17,Why Twilio Stock Fell Hard Today | The Motley Fool,0.21335262345679012,Positive,English
2022-02-17,Why Twilio Stock Fell Hard Today | The Motley Fool,0.21335262345679012,Positive,English
2022-02-17,"Mester backs swift , more aggressive Fed strategy to tame high U . S . inflation",0.26333333333333336,Positive,English
2022-02-19,This Value Stock is Up 22 % This Year and Recently Hit a 52 - Week High : Should You Buy It ? ,0.20962468476487178,Positive,English
2022-02-19,JPMorgan Now Expects Nine Straight Fed Rate Increases Until March 2023,-0.03958333333333333,Neutral,English
2022-02-19,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-21,,0.0,Neutral,
2022-02-22,Why Block Stock Is Falling Today | The Motley Fool,0.23680746237889094,Positive,English
2022-02-22,"Future Returns : Keeping an Eye on Inflation and Rates , Not Ukraine",0.05625,Neutral,English
2022-02-22,,0.0,Neutral,
2022-02-23,The 31 Flavors Of  Inflation  – Do We Really Understand These Numbers ? ,0.08533904487815103,Neutral,English
2022-02-23,Want A Contrarian Idea ? Accumulate Long - Term Government Bonds,0.06310232426303856,Neutral,English
2022-02-23,The Federal Reserve  War On Inflation  Is More Important For Stocks Than The Russia - Ukraine Conflict,0.13613425925925926,Positive,English
2022-02-20,Would You Buy A Used Car From This Economist ? ( Is  Inflation  Real ?) ,0.07648878914717955,Neutral,English
2022-02-20,"Stock market closed lower Friday , Federal Reserve considers rate hikes",0.10750325839035518,Positive,English
2022-02-20,The Time Is Right To Own Gold Now,0.12809478514317227,Positive,English
2022-02-24,"Why Nvidia , Apple , and Fastly Stocks Are All Falling Today",0.2510021409749671,Positive,English
2022-02-24,"Why Nvidia , Apple , and Fastly Stocks Are All Falling Today",0.2510021409749671,Positive,English
2022-02-24,Ukraine invasion clouds forecast for U . S . economy and complicates Fed inflation - fighting strategy,0.0015624999999999944,Neutral,English
2022-02-26,1 Thing Everyone Gets Wrong About Safehold,0.247619395711501,Positive,English
2022-02-26,Problems With The  Inflation  Figures – The CPI Has A Kink In It,0.062134953861927564,Neutral,English
2022-02-26,,0.0,Neutral,
2022-02-27,"Want $1 , 000 in Monthly Dividend Income ? This Ultra - High - Yield Stock Duo Can Make It Happen . ",0.22623289545703343,Positive,English
2022-02-27,"Want $1 , 000 in Monthly Dividend Income ? This Ultra - High - Yield Stock Duo Can Make It Happen . ",0.22623289545703343,Positive,English
2022-02-27,,0.0,Neutral,
2022-02-28,Why Upstart Holdings Is Jumping Today,0.2821649659863947,Positive,English
2022-02-28,Goldman : Fed To Hike Rates 11 Times By End Of 2023,0.09785105885105885,Neutral,English
2022-02-28,"Varying Oil Forecasts , Russia , & Omicron Making March Projections Difficult",0.06131622529309366,Neutral,English
2022-02-25,Consumer Spending Rises in January Even as Inflation Continues to Accelerate,0.28848484848484846,Positive,English
2022-02-25,"10 - year Treasury yields rise above 2 % as market monitors Russia - Ukraine , awaits U . S . inflation reading",0.10363636363636364,Positive,English
2022-02-25,Global stocks edge higher after a day of wild swings . ,0.07722222222222222,Neutral,English
2022-03-01,This Stock Is Up 29 % and It Still Dirt Cheap,0.21874880952380962,Positive,English
2022-03-01,More Problems With  Inflation  – Coping With Volatility,0.07637662387662388,Neutral,English
2022-03-01,My 3 Biggest Stock Market Predictions for March,0.220501499368687,Positive,English
2022-03-06,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-06,,0.0,Neutral,
2022-03-03,Why Twilio Stock Fell Today | The Motley Fool,0.2640539682539684,Positive,English
2022-03-03,"Equities rise as Powell soothes rate fears , oil presses higher",0.054847262952101614,Neutral,English
2022-03-03,"Why Ethereum , Solana , and Cardano Dropped Today",0.21026670358065713,Positive,English
2022-03-02,Apple Stock : Resilient To Turbulence In 2022,0.15802631578947374,Positive,English
2022-03-02,The Fed is set to raise interest rates despite the war in Ukraine : NPR,0.11319348500199566,Positive,English
2022-03-02,,0.0,Neutral,
2022-03-04,Apple Stock Has Had a Tough Year . That Could Soon Change . ,-0.09682539682539683,Neutral,English
2022-03-04,Stocks and Businesses React to Russia - Ukraine War : Live Updates,0.08313433365128281,Neutral,English
2022-03-04,,0.0,Neutral,
2022-03-05,Buy These 5 Ultra - High - Yield Dividend Stocks to Create an Inflation - Crushing Portfolio,0.1939798595031154,Positive,English
2022-03-05,Buy These 5 Ultra - High - Yield Dividend Stocks to Create an Inflation - Crushing Portfolio,0.1939798595031154,Positive,English
2022-03-05,"The Fed plans to raise interest rates , though cautious of maintaining job growth",0.14675073099415203,Positive,English
2022-03-10,,0.0,Neutral,
2022-03-10,,0.0,Neutral,
2022-03-10,,0.0,Neutral,
2022-03-11,"Why Snowflake , Appian , and Twilio Plunged Today ( Again ) ",0.18828825893342024,Positive,English
2022-03-11,,0.0,Neutral,
2022-03-11,,0.0,Neutral,
2022-03-07,Apple Next Event Arrives With the Stock Market in a Fragile Place,0.07818677849927852,Neutral,English
2022-03-07,"Why Shares of Bank of America , Wells Fargo , and PayPal Are Falling",0.22256344104828957,Positive,English
2022-03-07,"Why Shares of Bank of America , Wells Fargo , and PayPal Are Falling",0.22256344104828957,Positive,English
2022-03-09,"Tesla Bears , Watch Out . How the Stock Could Rise Like Apple Did . ",0.175,Positive,English
2022-03-09,AAPL Premarket : Why Apple Sank On Tuesday And What Next,0.0577104571056184,Neutral,English
2022-03-09,Mexico Inflation Picked Up in February,0.16666666666666666,Positive,English
2022-03-08,Apple Next Event Arrives With the Stock Market in a Fragile Place,0.1818181818181818,Positive,English
2022-03-08,Inflation And Rising Interest Rates : What Is The Impact On Multifamily Investments ? ,0.12755213196389667,Positive,English
2022-03-08,How the Federal Reserve could cut its near $9 trillion balance sheet as it fights inflation,0.23322601010101007,Positive,English
2022-03-12,Stocks fall again as uncertainty over Ukraine war persists,0.06937646226481177,Neutral,English
2022-03-12,  Unprecedented territory : Stocks slump on Russia - Ukraine war as jittery investors watch for Fed to start hiking rates amid high market volatility,0.2142148760330578,Positive,English
2022-03-12,Are We in a Bear Market and Headed for a Correction ? The Case for a Secular Bull,0.04994290305653942,Neutral,English
2022-03-15,"Why Shopify , Doximity , and Datadog Stock Fell Today",0.23268033596837953,Positive,English
2022-03-15,How Will the Fed Big Announcement Impact Your Investment Portfolio ? ,0.18803382100462387,Positive,English
2022-03-15,,0.0,Neutral,
2022-03-13,Inflation Leaves The Fed With No Good Choices,0.08624320124320123,Neutral,English
2022-03-13,Dont Get Killed By Inflation Larry Top Ten Secrets,0.08729307359307362,Neutral,English
2022-03-13,Stocks week ahead : The Fed job just got even harder,0.08179975312505432,Neutral,English
2022-03-14,How Leaders Are Overreacting To Rising Interest Rates,0.2140814393939394,Positive,English
2022-03-14,Americans think inflation will top 6 % a year from now,0.13427272727272727,Positive,English
2022-03-14,US stocks move higher as Hong Kong stock market closes lower,0.027780145202020195,Neutral,English
2022-03-16,The Fed is set to raise interest rates today stocks are moving higher,0.10142827080327081,Positive,English
2022-03-16,,0.0,Neutral,
2022-03-16,,0.0,Neutral,
2022-03-17,"Stocks , yields end higher after Fed raises interest rates",0.09097993613951058,Neutral,English
2022-03-17,,0.0,Neutral,
2022-03-17,,0.0,Neutral,
2022-03-21,Fed interest rates : Powell says Fed may hike rates more sharply,0.22633838383838387,Positive,English
2022-03-21,"Stocks fall after Powell says Fed could deliver bigger rate hikes , but end off session lows",0.10393939393939394,Positive,English
2022-03-21,,0.0,Neutral,
2022-03-20,Can The Federal Reserve New Plan Beat Inflation ? ,0.13725444378853469,Positive,English
2022-03-20,,0.0,Neutral,
2022-03-20,,0.0,Neutral,
2022-03-19,Larry Summers Warns That Interest Rates Have to Go Much Higher,0.13197278911564628,Positive,English
2022-03-19,A Hawkish Fed With A Fairytale Forecast,0.15905282481231844,Positive,English
2022-03-19,,0.0,Neutral,
2022-03-18,The Federal Reserve Is Raising Interest Rates : Here Why It Could Boost Profits for Airbnb,0.2747154471544716,Positive,English
2022-03-18,"Stock Market Today : Dow Falls , GameStop Slumps on Earnings",0.14285714285714285,Positive,English
2022-03-18,What The Fed Lifting Interest Rates Means For The Markets,0.13984370280881905,Positive,English
2022-03-22,,0.0,Neutral,
2022-03-22,,0.0,Neutral,
2022-03-22,,0.0,Neutral,
2022-03-24,The Federal Reserve big policy shift points to good times for bank stocks,0.26821428571428574,Positive,English
2022-03-24,"Why Apple , Tesla , and 98 Other Growth Stocks Are Getting Their Groove Back",0.01749485596707819,Neutral,English
2022-03-24,"Why Apple , Tesla , and 98 Other Growth Stocks Are Getting Their Groove Back",0.05839149815177216,Neutral,English
2022-03-25,Bond Market Unsettled by Inflation Worries - The New York Times,-0.0916559829059829,Neutral,English
2022-03-25,Inflation is so hot the Fed may have to hike interest rates like it 1994,0.07046359284454524,Neutral,English
2022-03-25,2 Big Changes That Stagflation Could Make to the Housing Market,0.1984113838139262,Positive,English
2022-03-26,The Stock Market Has Been Ripping . Three Reasons It Can Keep Gaining . ,0.10601060205226874,Positive,English
2022-03-26,The Stock Market Has Been Ripping . Three Reasons It Can Keep Gaining . ,0.10023194912083801,Positive,English
2022-03-26,"If the Fed Pulls This Off , It Party Time",0.11250000000000002,Positive,English
2022-03-23,3 Charts to Help You Monitor Stagflation,0.19479617604617608,Positive,English
2022-03-23,3 Charts to Help You Monitor Stagflation,0.19479617604617608,Positive,English
2022-03-23,Government Debt And Inflation : Reality Intrudes,0.04008101851851851,Neutral,English
2022-03-29,Treasuries Are Getting Crushed . It Might Continue for a Long Time . ,-0.03092592592592592,Neutral,English
2022-03-29,These 10 dividend stocks with yields of at least 5 % can help you take on stagflation or a recession,0.014545454545454547,Neutral,English
2022-03-29,,0.0,Neutral,
2022-03-31,Commodities are set for best quarter in 32 years,0.25833333333333336,Positive,English
2022-03-31,Stocks Rebounded in March After a Major Slide - The New York Times,0.029735513024986695,Neutral,English
2022-03-31,Hedge - fund giant sees growing threat of a  1970s - style  inflation shock : report,0.054327458256029686,Neutral,English
2022-03-30,Higher Interest Rates Could Hurt Apple More Than Most Realize,0.2119724556489263,Positive,English
2022-03-30,"Federal Reserve projected rate hikes  wont sufficiently tame  inflation , Credit Suisse says",0.03136507936507937,Neutral,English
2022-03-30,Fed George : Must move  expeditiously  away from easy policy stance,0.20767807949626133,Positive,English
2022-03-28,3 Headwinds Could Pummel the Stock Market . What to Know . ,-0.11349206349206348,Negative,English
2022-03-28,3 Headwinds Could Pummel Stocks . What to Know . ,0.09340939153439153,Neutral,English
2022-03-28,"Stock Market Today : Dow Futures Waver , Bitcoin Rallies , Bond Yields Pop",0.2899999999999999,Positive,English
2022-03-27,"Goldman , BofA See Fed Going Big on Rate Hikes",0.026930014430014436,Neutral,English
2022-03-27,,0.0,Neutral,
2022-03-27,,0.0,Neutral,
2022-04-02,"Stocks edge higher , Treasury yields soar after jobs data",0.12264136462665874,Positive,English
2022-04-02,,0.0,Neutral,
2022-04-02,,0.0,Neutral,
2022-04-04,Why Synchrony Financial Fell 18 . 6 % in March,0.2947665681202268,Positive,English
2022-04-04,JPMorgan CEO Jamie Dimon Warns of Unprecedented Risks for US Economy,0.2833333333333333,Positive,English
2022-04-04,,0.0,Neutral,
2022-04-01,This was Wall Street worst quarter in two years,0.02595081949559562,Neutral,English
2022-04-01,Why Real Estate Stocks Should Be in Everyone Portfolio,0.23470631035631034,Positive,English
2022-04-01,,0.0,Neutral,
2022-04-05,"Why Snowflake , HubSpot , and Datadog Plunged Today",0.21709269418321148,Positive,English
2022-04-05,Major Bank Is First To Forecast A Recession More Could Follow,0.0723453282828283,Neutral,English
2022-04-05,Cathie Wood Urges Caution About Fed Raising Rates,0.19367283950617284,Positive,English
2022-04-03,Opinion | Biden economy is extraordinary . But inflation is still the Achille heel of Democrats . ,0.06459872814523974,Neutral,English
2022-04-03,Stocks week ahead : Is the US dollar in danger ? ,0.09781603565085703,Neutral,English
2022-04-03,,0.0,Neutral,
2022-04-10,"Bank earnings , CPI inflation , retail sales : What to know this holiday - shortened week",0.02252050205020508,Neutral,English
2022-04-10,,0.0,Neutral,
2022-04-10,,0.0,Neutral,
2022-04-09,Crude Oil : Cause Or Effect Of Inflation ? ,-0.013591731266149865,Neutral,English
2022-04-09,Wall Street posts its first down week in the last four on rate worries,0.0424539512774807,Neutral,English
2022-04-09,,0.0,Neutral,
2022-04-06,More Fed Officials Are Sounding The Alarm On Inflation And Spooking Markets,0.10884705261570936,Positive,English
2022-04-06,Why Nvidia Stock Is Falling Again Today,0.28620861678004544,Positive,English
2022-04-06,Why Nvidia Stock Is Falling Again Today,0.28620861678004544,Positive,English
2022-04-08,This forecast model says interest rates are nearing a peak . Bond investors will reap the rewards . ,0.09642857142857143,Neutral,English
2022-04-08,U . S . stock futures point to second day of gains on Wall Street,0.11570247933884295,Positive,English
2022-04-08,Reserva Federal : Aumento de tasas disminuye la desigualdad,0.12222222222222223,Positive,Spanish
2022-04-07,Interest Rates And Your Retirement Accounts,0.05981902356902356,Neutral,English
2022-04-07,Stocks open with small losses as investors weigh Fed monetary path,-0.0574074074074074,Neutral,English
2022-04-07,,0.0,Neutral,
2022-04-12,"Stock Market Today : Dow Futures Waver , Bond Yields Rise , Bitcoin Tumbles",0.06534347442680777,Neutral,English
2022-04-12,,0.0,Neutral,
2022-04-12,,0.0,Neutral,
2022-04-15,Opinion : It complicated : The Fed actions and the stock market have an unpredictable relationship,-0.19791666666666663,Negative,English
2022-04-15,Peak Inflation Isnt Here or Near . Why Consumer Prices Are Likely to Keep Rising . ,0.11056235431235426,Positive,English
2022-04-15,,0.0,Neutral,
2022-04-13,Bitcoin Prices Are Steadying . What Inflation Data Means for Crypto . ,0.044418809305172946,Neutral,English
2022-04-13,Bitcoin Prices Are Steadying . What Inflation Data Means for Crypto . ,-0.025505050505050506,Neutral,English
2022-04-13,Fed Waller Says Economy Can Handle Half - Point Rate Hikes,0.0860136317583126,Neutral,English
2022-04-11,Why Apple Stock Is Falling Today | The Motley Fool,0.27099672919672924,Positive,English
2022-04-11,,0.0,Neutral,
2022-04-11,,0.0,Neutral,
2022-04-14,Embrace Inflation --- and Play It Using Stock Options,-0.028571428571428564,Neutral,English
2022-04-14,Modest Improvements But Still Weak In The Short - Term,0.06294642857142858,Neutral,English
2022-04-14,Fed Williams says half - point rate hike is  reasonable option  in May,0.04621212121212122,Neutral,English
2022-04-19,When Will Savings Interest Rates Go up ? ,0.15087893864013271,Positive,English
2022-04-19,"Fed rate hikes likely not fully priced into financial markets , IMF official says",0.09111111111111111,Neutral,English
2022-04-19,"Buy the Dip : Schwab , Lyft , Altria , Kimberly - Clark",0.12509941921432607,Positive,English
2022-04-18,Fact check : Post online overstates inflation under Biden,0.08121615312791784,Neutral,English
2022-04-18,"Buy the Dip : Schwab , Lyft , Altria , Kimberly - Clark",0.12509941921432607,Positive,English
2022-04-18,,0.0,Neutral,
2022-04-20,Why JPMorgan Chase CEO Jamie Dimon Isnt Sweating Higher Interest Rates,0.2906449553001278,Positive,English
2022-04-20,When Will Inflation Return To Normal ? It Might Be A While . ,0.09051625457875455,Neutral,English
2022-04-20,Canada CPI Accelerates to 6 . 7 % in March -- Update,0.1424074074074074,Positive,English
2022-04-16,Fiduciary Management Large Cap Equity Q1 Investment Letter,0.08776198832613927,Neutral,English
2022-04-16,Inflation Isnt Close to Peaking . Why Prices Will Keep Rising . ,0.11547619047619048,Positive,English
2022-04-16,Summers Sees 66 % Recession Chance Is He Right ? What Should You Do ? ,0.09145274170274169,Neutral,English
2022-04-17,Cathie Wood mit scharfer Kritik an der US - Notenbank - Was die Investorin der Fed vorwirft,-0.14583333333333334,Negative,German
2022-04-17,These money and investing tips are what you need when markets arent giving what you want,0.75,Positive,English
2022-04-17,"25 Dividend Stocks To Buy High , Sell Higher",0.14179218929218929,Positive,English
2022-04-22,"Yellen , looking through stock market weakness , says she doesnt expect recession",0.4666666666666667,Positive,English
2022-04-22,"Dow closes down 981 points Friday , books worst day since October 2020",-0.12075163398692809,Negative,English
2022-04-22,Could bonds rally with inflation high and the Fed raising rates ? More market - timers are betting on it . ,0.07988095238095239,Neutral,English
2022-04-23,"Want $3 , 300 in Passive Income ? Invest $10 , 000 in These 2 High Yield Stocks and Wait 5 Years",0.224912026105208,Positive,English
2022-04-23,The Stock Market Tumbled Because the Fed Finally Pushed It Over the Edge,-0.1,Neutral,English
2022-04-23,,0.0,Neutral,
2022-04-21,Why Renewable Energy Stocks Plunged Today,0.2572015890613452,Positive,English
2022-04-21,Why Renewable Energy Stocks Plunged Today,0.2572015890613452,Positive,English
2022-04-21,"How to invest as inflation , higher interest rates and war roil markets",0.23162878787878788,Positive,English
2022-04-25,Morgan Stanley warns of potential bear market in US stocks,0.07331067165158076,Neutral,English
2022-04-25,"Stock Market Today : Dow Futures Slide , Oil Prices Fall With Earnings Ahead",0.034722222222222224,Neutral,English
2022-04-25,Money Velocity Is At An All - Time Low . Why Does It Matter ? ,0.1494193070522858,Positive,English
2022-04-24,"This Absolutely Brilliant Way to Invest $10 , 000 Is About to Get Even Better",0.2815416065416066,Positive,English
2022-04-24,The Stock Market : Now You Believe Mr . Powell,0.053024940745529006,Neutral,English
2022-04-24,,0.0,Neutral,
2022-04-29,,0.0,Neutral,
2022-04-29,,0.0,Neutral,
2022-04-29,,0.0,Neutral,
2022-04-30,,0.0,Neutral,
2022-04-30,,0.0,Neutral,
