Date,Title,Score,Sentiment,language
2024-01-14,Disappointed With Your Social Security Increase ? Here What the Average COLA Has Been Since 2000 . ,0.08679507921932163,Neutral,English
2024-01-14,4 different ways of looking at the exact same economy,0.10510721806658199,Positive,English
2024-01-14,Jaspreet Singh : 3  Mega Threat to the Economy in 2024 and How You Can Prepare,0.138570856650125,Positive,English
2024-01-18,,0.0,Neutral,
2024-01-18,,0.0,Neutral,
2024-01-18,,0.0,Neutral,
2024-01-17,"With Inflation Close to Target , Fed Waller Says Rate Cuts Shouldnt Be  Rushed  ",0.12401084578503933,Positive,English
2024-01-17,,0.0,Neutral,
2024-01-17,,0.0,Neutral,
2024-01-20,"Inflation Just Did Something It Hasnt Done in 15 Years , and It Could Trigger a Big Move in Interest Rates ( and the Stock Market ) ",0.2059804324028462,Positive,English
2024-01-20,3 Things To Know About The Stock Market New Record High,0.09116639229315286,Neutral,English
2024-01-20,,0.0,Neutral,
2024-01-19,Traders give up on March Fed rate cut as market inflation expectations move up,0.1391055341055341,Positive,English
2024-01-19,Wall Street hits record high after two years scarred by inflation,0.06074435948267724,Neutral,English
2024-01-19,Wall Street hits record high after inflation - driven swoon,0.06342063492063493,Neutral,English
2024-01-16,Fed Will Be Slow To Cut Interest Rates In 2024,0.0438900913900914,Neutral,English
2024-01-16,"Fed Can Cut Rates This Year Absent Inflation Rebound , Waller Says",0.07487708045299671,Neutral,English
2024-01-16,SCHD : Why This Loser Of 2023 May Transform Into 2024 Winner,0.13418560606060603,Positive,English
2024-01-23,,0.0,Neutral,
2024-01-23,,0.0,Neutral,
2024-01-23,,0.0,Neutral,
2024-01-22,Bill Gross says Fed should cut rates and stop shrinking its balance sheet,-0.0642857142857143,Neutral,English
2024-01-22,,0.0,Neutral,
2024-01-22,,0.0,Neutral,
2024-01-25,US Economy Today : GDP Growth Slows But Still Beats Expectations,0.09115446922050696,Neutral,English
2024-01-25,The S & P 500 Bull Market Plus High Interest Rates Equals Opportunity for 1 Magnificent Stock,0.2123867187056165,Positive,English
2024-01-25,"Netflix , tech stocks climb , but Wall Street ends with indexes mixed",0.04905528973950029,Neutral,English
2024-01-24,VNQ ETF : REITs In 2024 ( Rating Downgrade ) ,0.10968857672939304,Positive,English
2024-01-24,China Stocks Poised to Extend Rally Into Third Day : Markets Wrap,0.10965506467738607,Positive,English
2024-01-24,,0.0,Neutral,
2024-01-21,USFR : Skate To Where The Puck Is ( NYSEARCA : USFR ) ,0.10863613613613611,Positive,English
2024-01-21,The S & P 500 and Dow closed at record highs . What it means for your 401 ( k ). ,0.08081163012614626,Neutral,English
2024-01-21,What to Expect in the Markets this Week,0.05515521064301552,Neutral,English
2024-01-30,The world largest asset manager double - upgrades US stocks on expectations of a soft landing,0.08485714285714288,Neutral,English
2024-01-30,,0.0,Neutral,
2024-01-30,,0.0,Neutral,
2024-01-27,Wall Street closes its 12th winning week in the last 13 with a mixed finish,0.12783562367864693,Positive,English
2024-01-27,BondBloxx Rolls Out 3 Corporate Bond Funds,0.10877951593860685,Positive,English
2024-01-27,Fed interest - rate decision and January jobs report takes center stage this week,0.12314814814814813,Positive,English
2024-01-28,Fed Inflation Battle Hinges on Convincing Americans Price Hikes Are Done,0.05034234982348189,Neutral,English
2024-01-28,"Slower wage growth needed for euro zone rate cuts , ECB Knot says",0.025,Neutral,English
2024-01-28,,0.0,Neutral,
2024-01-26,Is an inflation shock coming ? Wall Street is on guard . ,-6.938893903907228e-18,Neutral,English
2024-01-26,5 Things to Know Before The Stock Market Opens,0.02797619047619048,Neutral,English
2024-01-26,One of Wall Street biggest bulls is growing increasingly worried about a stock market meltup,0.07582491582491582,Neutral,English
2024-01-29,"Stock market today : Chinese stocks lead Asia gains , Evergrande faces liquidation",0.026548821548821547,Neutral,English
2024-01-29,The Fed Put Is Back : Why Stocks Likely Are Heading Higher,0.151683633958634,Positive,English
2024-01-29,"Japan Benchmark 10 - Year Bond Yield May Surge to 2 % This Year , Eurizon Jen Says",0.12328781184451292,Positive,English
2024-01-31,,0.0,Neutral,
2024-01-31,,0.0,Neutral,
2024-01-31,,0.0,Neutral,
2024-02-02,,0.0,Neutral,
2024-02-02,,0.0,Neutral,
2024-02-02,,0.0,Neutral,
2024-02-01,Futures climb following Wall St selloff after Fed holds rates steady,0.10646328146328146,Positive,English
2024-02-01,,0.0,Neutral,
2024-02-01,,0.0,Neutral,
2024-02-03,Federal Reserve Watch : Something To Look Forward For,0.08737730649964692,Neutral,English
2024-02-03,Bloomberg Weekend Reading : The US Labor Market Continues to Sizzle,0.13010156510156512,Positive,English
2024-02-03,Why is rent still expensive even though inflation is falling ? ,-0.05575396825396825,Neutral,English
2024-02-04,"Inflation Just Did Something It Hasnt Done Since 2009 , and It Could Trigger a Big Move in Interest Rates ( and the Stock Market ) ",0.16667380238808813,Positive,English
2024-02-04,A soft landing is now likely . But Americans will still deal with unaffordable housing,0.1052248925187069,Positive,English
2024-02-04,The Year Of Disinflation,0.10608996713163374,Positive,English
2024-02-09,Why the S & P 500 keeps crushing record highs in 2024,0.07654840818903319,Neutral,English
2024-02-09,"Stock Market News Today : Markets mixed , but S & P 500 reclaims 5 , 000 mark ( SP500 ) ",0.10792458313291646,Positive,English
2024-02-09,,0.0,Neutral,
2024-02-05,The Great Normalization By Jerome Powell,0.07143337689564105,Neutral,English
2024-02-05,,0.0,Neutral,
2024-02-05,,0.0,Neutral,
2024-02-06,"Growth Forecasts , Regional Bank Concerns , And A Hot U . S . Jobs Report",0.0987952706335059,Neutral,English
2024-02-06,US Bonds Rebound ; China Bets Bolster Asia Stocks : Markets Wrap,0.1332960965588084,Positive,English
2024-02-06,Why Investing Experts Think the Stock Market Could Be Stable in 2024,0.14349745492602634,Positive,English
2024-02-08,"S & P 500 Breaks 5 , 000 For First Time In History",0.04682971014492754,Neutral,English
2024-02-08,  Ramsey Show  Host George Kamel : 4 Things To Do If the Stock Market Dips,0.08806050986050985,Neutral,English
2024-02-08,It Makes ( No ) Sense To Be Patient On Rate Cuts,0.09635040885040885,Neutral,English
2024-02-07,Treasury yields a touch lower as bond markets reconcile to no March rate cut,0.09583333333333331,Neutral,English
2024-02-07,"Inflation getting close to 2 %, Collins said , but Fed needs more proof",0.23125,Positive,English
2024-02-07,Tradeweb Government Bond Update – January 2024,0.1215909090909091,Positive,English
2024-02-12,"Dollar steady , US inflation data tops this week bill",0.05643438998277708,Neutral,English
2024-02-12,"Bond market needs to consider risk of Fed rate hikes , Citi says",-0.035606060606060606,Neutral,English
2024-02-12,,0.0,Neutral,
2024-02-10,5 things next week that could determine if Wall Street win streak continues,0.5234597614414128,Positive,English
2024-02-10,"The commercial real estate crisis will prompt the Fed first rate cut in May , top economist says",0.02294346526489384,Neutral,English
2024-02-10,"ECB Needs to Start Cutting Interest Rates Soon , Panetta Says",0.06642431457431458,Neutral,English
2024-02-11,What To Expect From January CPI Report,0.13594660894660893,Positive,English
2024-02-11,How the world economy learned to love chaos,0.11199172850958565,Positive,English
2024-02-11,What investors with $6 . 5 trln in cash should do while waiting for Fed rate cuts,0.2372727272727273,Positive,English
2024-02-13,Why Renewable Energy Stocks Were Rocked by the CPI Report Today,0.1913980463980464,Positive,English
2024-02-13,US stocks tumble as hot inflation data confirms rate - cut delay,0.014145299145299143,Neutral,English
2024-02-13,Inflation Was Far Worse Than Expected In January,0.04395161290322582,Neutral,English
2024-02-14,Stock Market News Today : Markets rebound a day after CPI sell - off ( SP500 ) ,-0.041923076923076924,Neutral,English
2024-02-14,Dow drops over 500 points as hot inflation data dents rate - cut hopes,0.017514430014430017,Neutral,English
2024-02-14,,0.0,Neutral,
2024-02-16,"Wholesale inflation posts biggest increase in five months , PPI shows",0.12499999999999999,Positive,English
2024-02-16,"Wholesale prices post biggest increase in five months , PPI shows",0.12499999999999999,Positive,English
2024-02-16,How bonds perform one year after the Federal Reserve first interest - rate cut,0.15633608815426997,Positive,English
2024-02-15,"Here when you will know the stock market has peaked , according to Fundstrat",0.11981995277449825,Positive,English
2024-02-15,Buy These Cyclical Stocks . Inflation Is Still on Its Way Down . ,0.15555555555555556,Positive,English
2024-02-15,TUA : Higher For Longer Redux ? ( NYSEARCA : TUA ) ,0.039925595238095246,Neutral,English
2024-02-17,Small - cap stocks are on a volatile streak . Should investors bet on a turnaround ? ,0.02,Neutral,English
2024-02-17,The Stock Market Is Melting Up . Prepare for a Short - Term Correction . ,-0.25833333333333336,Negative,English
2024-02-17,The Fed has a very strong case to keep rates higher for longer,0.08218771566597657,Neutral,English
2024-02-19,Wheaton Precious Metals : Rate Cut Expectations Normalizing ; Maintain Hold ( NYSE : WPM ) ,0.10538037117203783,Positive,English
2024-02-19,The Malaysian Ringgit Is Within a Whisker of Its 1998 Record Low,0.09649816751586664,Neutral,English
2024-02-19,"Let Talk Inflation , Post - CPI",0.10048256537982567,Positive,English
2024-02-18,Hot Inflation Throws A Wrench Into Stocks And Rate Cuts,0.1452745098039215,Positive,English
2024-02-18,China to Rally on Reopen ; Other Stocks Seen Mixed : Markets Wrap,0.11451198734331258,Positive,English
2024-02-18,Social Security 2025 Cost - of - Living Adjustment ( COLA ) Is on Track to Be a Good News / Bad News Situation,0.1681807270233198,Positive,English
2024-02-22,Fed Jefferson says he expects rate cuts  later this year  ,0.05,Neutral,English
2024-02-22,A Good Economy May Get Even Better . What That Means for Stocks and Fed Rates . ,0.05682839632277838,Neutral,English
2024-02-22,Fed Harker : Dont look for any interest - rate cuts  right now and right away  ,0.007142857142857136,Neutral,English
2024-02-24,Fed plans to keep interest rates high through the spring no doubt about it,0.08,Neutral,English
2024-02-24,"Markets Converging Again With Fed Dots , Is Interest Rate Adjustment Over ? ",0.012500000000000004,Neutral,English
2024-02-24,"Despite Deteriorating Economics , Equity Markets At All - Time Highs",0.1117032438836416,Positive,English
2024-02-23,Fed Waller sees  no rush  to cut interest rates,0.07797619047619049,Neutral,English
2024-02-23,"ECB Can Afford Less Restrictive Stance From Summer , Simkus Says",0.1161451048951049,Positive,English
2024-02-23,,0.0,Neutral,
2024-02-20,Stock market today : US futures slip as traders react to hotter - than - expected inflation print,0.07621527777777778,Neutral,English
2024-02-20,"RBA Considered Interest - Rate Hike , Saw Pause Case as Stronger",0.08578238291201254,Neutral,English
2024-02-20,"Dollar firms past 150 yen as US , Japan rates outlook diverge",0.04092991316675527,Neutral,English
2024-02-21,Fed Minutes Today : What to Expect,0.19277777777777774,Positive,English
2024-02-21,Fed Meeting Minutes May Shed Light on Rate - Cut Calculus,0.0817134107027724,Neutral,English
2024-02-21,"The Fed Is In No Rush To Cut Rates , Meeting Minutes Show",0.0659297052154195,Neutral,English
2024-02-28,The cost of money may be behind people gloom about the economy : NPR,0.0813480257116621,Neutral,English
2024-02-28,"Blame the Fed inflation fighting for why Americans are miserable about the economy , according to Larry Summers ( and a bunch of other top economists ) ",0.03973569023569025,Neutral,English
2024-02-28,Australia inflation holds at two - year low in Jan,0.11223924022837067,Positive,English
2024-02-29,The cost of money may be behind people gloom about the economy : NPR,0.0813480257116621,Neutral,English
2024-02-29,DraftKings Inc . ( DKNG ) Stock Forecasts,-0.07380952380952381,Neutral,English
2024-02-29,CNBC Daily Open : Wall Street on edge over Fed key inflation gauge,0.3762825406575406,Positive,English
2024-02-27,"The Fed inflation - fighting policy is why American consumers are so down on the economy , according to Larry Summers",-0.05575396825396825,Neutral,English
2024-02-27,Five Things You Need to Know to Start Your Day : Asia,0.20427183927183928,Positive,English
2024-02-27,Asia Set for Muted Open ; US Bond Sales in Focus : Markets Wrap,0.12438716165988892,Positive,English
2024-02-26,US Economy News Today : New Home Sales Up From Last Year,0.07735748287472427,Neutral,English
2024-02-26,Dollar holds firm ahead of inflation - heavy data deluge,0.415549973141214,Positive,English
2024-02-26,,0.0,Neutral,
2024-02-25,Asia Stocks Eye Mixed Open After US Rally Stalls : Markets Wrap,0.10784455758887579,Positive,English
2024-02-25,Is Charles Schwab Stock a Buy ? | The Motley Fool,0.21835538675161328,Positive,English
2024-02-25,How Trump vs . Biden Compare on the Economy,0.12283549783549784,Positive,English
2024-03-02,1 Super Stock Down 72 % to Buy if the Fed Cuts Interest Rates in 2024,0.20144940476190482,Positive,English
2024-03-02,Fed Rates Latest : Powell Is About to Double Down on No Rush to Cut,0.14013772175536882,Positive,English
2024-03-02,"Charting the Global Economy : US , Europe Inflation Stays Elevated",0.1265653000548834,Positive,English
2024-03-05,"The upcoming inflation report could spark the stock market next big sell - off , Fundstrat says",0.05971055088702147,Neutral,English
2024-03-05,"Futures ease ahead of economic data , megacap growth stocks slide",0.11593000315656567,Positive,English
2024-03-05,,0.0,Neutral,
2024-03-04,True inflation may have peaked in late 2022 at 18 % and still hovers around 8 % ,0.02614583333333334,Neutral,English
2024-03-04,"Corporate greed is pushing prices up even as the main drivers of inflation keep falling , Fundstrat Tom Lee says",0.08973649538866928,Neutral,English
2024-03-04,Counting On Fed Rate Cuts ? Consider Adding Asia High Yield Instead,0.13857928019692722,Positive,English
2024-03-03,1 Super Stock Down 72 % to Buy if the Fed Cuts Interest Rates in 2024,0.20144940476190482,Positive,English
2024-03-03,Stock market today : Live updates,0.201000925727165,Positive,English
2024-03-03,The Yield Curve Streak Forecasting Recessions May Be Over,0.11280696576151124,Positive,English
2024-03-01,The Fed Rate Cuts Could Get Delayed by Inflation in This Key Area,0.12166666666666667,Positive,English
2024-03-01,S & P 500 Gains and Losses Today : Hormel Foods Shares Boosted by Volume Growth,0.05794467787114845,Neutral,English
2024-03-01,Apollo Torsten Slok : The Fed Will Not Cut Rates In 2024 ( SP500 ) ,0.107426702085793,Positive,English
2024-03-06,,0.0,Neutral,
2024-03-06,,0.0,Neutral,
2024-03-06,,0.0,Neutral,
2024-03-07,"Asia markets live updates : Powell testimony ; SOTU , Japan household spending",0.32924488005473934,Positive,English
2024-03-07,Stocks rise to recover some of losses from Wall Street worst day in weeks,0.10044890294890294,Positive,English
2024-03-07,February nonfarm payrolls on deck ; labor markets seen staying tight,0.08113616321949654,Neutral,English
2024-03-09,Fed Rate Cut Latest : Slow Inflation Retreat to Bolster Powell Patience,0.16956779779360429,Positive,English
2024-03-09,Will Apple Be a $3 Trillion Stock by 2025 ? ,0.20385107690663257,Positive,English
2024-03-09,Will Apple Be a $3 Trillion Stock by 2025 ? ,0.20385107690663257,Positive,English
2024-03-08,BND : Avoid Bonds As Service Inflation Rebounds To 8 % ,0.07870656370656366,Neutral,English
2024-03-08,"Asia markets live updates : Powell testimony ; SOTU , Japan household spending",0.32924488005473934,Positive,English
2024-03-08,Stock market today : Asian shares rise after Wall Street sets another record,0.09062366522366522,Neutral,English
2024-03-10,Bond Traders Eye Key US Inflation Report to Game Out Next Bets,0.15010204081632655,Positive,English
2024-03-10,Bond Traders Eye Key US Inflation Report to Game Out Next Bets,0.1411109446109446,Positive,English
2024-03-10,February CPI Preview : Let Me Guess - Big Downgrade To  Hot  January Data ? ,0.09444977055772509,Neutral,English
2024-03-11,Stock market today : US stocks slip as investors await key February inflation report,-0.059365079365079364,Neutral,English
2024-03-11,Stock market today : Live updates,0.24556190870184066,Positive,English
2024-03-11,,0.0,Neutral,
2024-03-13,Five Things You Need to Know to Start Your Day : Asia,0.13032661782661786,Positive,English
2024-03-13,CFOs are as bullish on the Dow and Fed as theyve been in a long time,0.38096282477497956,Positive,English
2024-03-13,,0.0,Neutral,
2024-03-14,What To Look For From The Fed March Meeting,0.06874771062271062,Neutral,English
2024-03-14,Inflation appears sticky : See what SA analysts have to say about the latest CPI report,0.057236842105263155,Neutral,English
2024-03-14,Why bad news for the economy can be good news for stocks,0.07375033696462271,Neutral,English
2024-03-15,Asian markets mostly fall mirroring weak global sentiment after hot U . S . inflation report,0.033148211437685114,Neutral,English
2024-03-15,,0.0,Neutral,
2024-03-15,,0.0,Neutral,
2024-03-12,Stock market today : US stocks trade mostly lower ahead of key February inflation report,0.015210210210210212,Neutral,English
2024-03-12,"Nasdaq futures lead S & P , Dow with yields steady ahead of retail inflation",0.16601449275362318,Positive,English
2024-03-12,Five Things You Need to Know to Start Your Day : Asia,0.13032661782661786,Positive,English
2024-03-20,,0.0,Neutral,
2024-03-20,,0.0,Neutral,
2024-03-20,,0.0,Neutral,
2024-03-19,The Fed still probably isnt ready to give Americans the interest rate cuts theyre hoping for,0.058595478595478596,Neutral,English
2024-03-19,"Where to Invest $100 , 000 : Value , Small - Caps , Cheaper Tech , Homebuilders",0.14130691147932528,Positive,English
2024-03-19,,0.0,Neutral,
2024-03-18,U . S . And Japan : A Tale Of Two Overweights,0.04849723116389783,Neutral,English
2024-03-18,Stock market today : Asian stocks gain ahead of US and Japan rate decisions,0.03804662004662006,Neutral,English
2024-03-18,,0.0,Neutral,
2024-03-17,Interest Rate Cuts Loom . Here My Favorite Investment If the Fed Follows Through,0.266531199848957,Positive,English
2024-03-17,Inflation Readings Complicate Rate Cut Timing For Markets,0.1265972222222222,Positive,English
2024-03-17,Asia Stocks Look Muted Ahead of Central Bank Week : Markets Wrap,0.13039069944730328,Positive,English
2024-03-16,What Will Happen to Your Investments if Inflation Falls in 2024 ? ,0.15393880254535997,Positive,English
2024-03-16,Fed Dilemma – Hotter Inflation & A Cooling Economy,0.012959708487231433,Neutral,English
2024-03-16,Trump and Biden both nominated Jerome Powell to the Fed but their treatment of him is vastly different,-0.05575396825396825,Neutral,English
2024-03-21,,0.0,Neutral,
2024-03-21,,0.0,Neutral,
2024-03-21,,0.0,Neutral,
2024-03-22,Fed Officials Increasingly Believe Economy Will Have  Soft Landing  ,0.10406272401433692,Positive,English
2024-03-22,"Wall Street extends records as Reddit soars in market debut , Apple falls on lawsuit",0.0836352495543672,Neutral,English
2024-03-22,,0.0,Neutral,
2024-03-23,Summers : Inflation Reached 18 % In 2022 Using The Government Previous Formula,0.1291758464749536,Positive,English
2024-03-23,Robert Kiyosaki Says Stop Saving and Learn How to Spend Money Here Why,0.12224401755651754,Positive,English
2024-03-23,1 Hidden Trend Has Dominated the Stock Market but Cant Last Forever . Here How You Can Keep Your Portfolio Safe . ,0.19185306360306367,Positive,English
2024-03-25,U . S . Treasury yields : investors look to key data in week ahead,0.41247981747981743,Positive,English
2024-03-25,"Nearly half of all investors expect a  no landing  scenario for the economy where inflation remains but there no recession , Deutsche Bank survey shows",-0.05575396825396825,Neutral,English
2024-03-25,,0.0,Neutral,
2024-03-24,Fed Chair Powell Provides Rocket Fuel For Markets,0.20536723163841805,Positive,English
2024-03-24,Morning Bid : Central bank sensitive shares face week of data,0.10681818181818185,Positive,English
2024-03-24,Fed Powell Ready to Support Job Market Even if Inflation Lingers,0.1547619047619048,Positive,English
2024-03-29,"Fed Preferred Inflation Gauge Rose 2 . 8 %, as Expected",0.10002574002574005,Positive,English
2024-03-29,"Latest Inflation Data Leaves Fed in Wait - and - See Mode , Powell Says",0.12510141093474425,Positive,English
2024-03-29,,0.0,Neutral,
2024-03-26,No Change In Interest Rates Expected At Fed May Meeting,0.07941293183940244,Neutral,English
2024-03-26,Fed officials are now considering fewer rate cuts this year,0.04221968224519245,Neutral,English
2024-03-26,,0.0,Neutral,
2024-03-30,"A Slower Economy , Lower Inflation ; June Rate Cut Odds Significant",0.04957223855808762,Neutral,English
2024-03-30,Fed Chair Jerome Powell signals rate cuts arent imminent,0.07134236453201974,Neutral,English
2024-03-30,,0.0,Neutral,
2024-03-28,U . S . Treasury yields as investors mull interest rate outlook,0.47067076292882754,Positive,English
2024-03-28,The Fed May Push The S & P 500 Into Correction,0.1511948229366262,Positive,English
2024-03-28,What To Expect From the Fed Preferred Inflation Gauge This Week,0.03905228758169935,Neutral,English
2024-03-27,What To Expect From the Fed Preferred Inflation Gauge This Week,0.03905228758169935,Neutral,English
2024-03-27,Australia Monthly CPI inflation softer - than - expected to 3 . 4 % in the year to Feb 2024,-0.06592592592592592,Neutral,English
2024-03-27,"The Fed Will Ignore Election , Cut Interest Rates Second Half Of 2024",0.015353535353535355,Neutral,English
2024-04-01,What To Expect From March CPI Inflation Report,0.10094930570340409,Positive,English
2024-04-01,Editorial : Inflation isnt all in voter heads,0.015490088235989874,Neutral,English
2024-04-01,,0.0,Neutral,
2024-04-04,Stock market today : US futures tick up as traders wait for March job numbers,0.045588235294117645,Neutral,English
2024-04-04,How Biden inflation problem risks derailing Western rate cuts,0.05305334713595584,Neutral,English
2024-04-04,Central banks have spent down their credibility,0.18827362292879535,Positive,English
2024-03-31,The S & P 500 Just Notched a 5 - Month Win Streak . The Stock Market Usually Does This Next . ,0.1785289812646371,Positive,English
2024-03-31,The S & P 500 Just Notched a 5 - Month Win Streak . The Stock Market Usually Does This Next . ,0.1089817053513862,Positive,English
2024-03-31,Chair Powell says the Fed isnt more tolerant of higher inflation . Some economists disagree,0.14876336708925994,Positive,English
2024-04-03,Here What Happening in Markets Today : April 03,0.11471631205673759,Positive,English
2024-04-03,When Will the Federal Reserve Start Cutting Interest Rates ? ,0.10688215488215488,Positive,English
2024-04-03,Fed Chair Powell Wants Inflation to Cool More - The New York Times,0.06129629629629628,Neutral,English
2024-04-02,Stock Market Today : Asia Markets Are Mixed After Wall Street Strong Manufacturing Data,0.12174585359770547,Positive,English
2024-04-02,"Why Broadcom , Arista Networks , and Rambus Fell Today",0.18623401290067967,Positive,English
2024-04-02,,0.0,Neutral,
2024-04-05,Losing Streak May Continue For Thai Stock Market,0.08899918387623308,Neutral,English
2024-04-05,Employers Hired Far More Than Expected in March,0.09743958777540868,Neutral,English
2024-04-05,Market Stage Rare Turnaround Thursday To Close Sharply Lower,0.1005002405002405,Positive,English
2024-04-09,Stock market today : US stocks edge higher ahead of key inflation data that will help determine Fed rate plans,0.04974747474747476,Neutral,English
2024-04-09,Stock market today : Live updates,0.22223878640545291,Positive,English
2024-04-09,Are higher rates now fueling higher inflation ? This J . P . Morgan strategist thinks so,0.08239898989898987,Neutral,English
2024-04-07,Stock futures rise in overnight trading following the market losing week : Live updates,0.24163424339804715,Positive,English
2024-04-07,Ask the Rational Investor : Market high valuation is cause for concern,0.10491869918699187,Positive,English
2024-04-07,What Bull Market ? Wall Street Says the S & P 500 Will Fall 2 % Over the Rest of 2024,0.2466965932618108,Positive,English
2024-04-08,Long - Term Interest Rates Are Going Up,0.03286024305555555,Neutral,English
2024-04-08,How Dividends Can Protect Your Retirement,0.1506109205260149,Positive,English
2024-04-08,,0.0,Neutral,
2024-04-06,Fed Rate Cuts : Glacial Inflation Slowdown Set to Back Central - Bank Caution,0.15906047077922084,Positive,English
2024-04-06,Inflation may not fall for months . Here what that means for investors . ,0.11406929181929183,Positive,English
2024-04-06,A growing chorus of experts dont think a rate cut is coming in 2024,0.05912698412698412,Neutral,English
2024-04-10,How The Hotter - Than - Expected Inflation Report Could Hurt The Job Market,0.17493006993006996,Positive,English
2024-04-10,JPMorgan CEO warns interest rates could rise to 8 percent  or even more  ,0.11170707838261032,Positive,English
2024-04-10,,0.0,Neutral,
2024-04-11,"Why the Fed needs to cut interest rates to lower inflation , according to a JPMorgan strategist",0.062495686680469294,Neutral,English
2024-04-11,What Today Higher - Than - Expected Inflation Numbers Mean For You,0.05143382352941178,Neutral,English
2024-04-11,Stubborn Inflation Means Higher Interest Rates for Longer,0.03676767676767677,Neutral,English
2024-04-13,"Fundstrat Tom Lee sees S & P 500 potentially ending the year at 5 , 700 points ( SP500 ) ",-0.024305555555555563,Neutral,English
2024-04-13,3 Facts That Help Explain a Confusing Economic Moment,0.10698711857248444,Positive,English
2024-04-13,World Economy Latest : ECB Holds Steady But Signals Rate Cuts Coming Soon,0.173478835978836,Positive,English
2024-04-12,"Fed Schmid Rejects Preemptive Rate Cuts , Favors  Patient  Approach",0.13015731852688373,Positive,English
2024-04-12,Fed Collins Sees No Urgency to Cut Interest Rates in Near Term,0.14623015873015874,Positive,English
2024-04-12,,0.0,Neutral,
