Date,Title,Score,Sentiment,language
2023-02-02,,0.0,Neutral,
2023-02-02,,0.0,Neutral,
2023-02-03,The Stock Market Stopped Worrying About the Jobs Report . Here Why . ,0.04619856730571017,Neutral,English
2023-02-03,Bitcoin Prices Hold Steady After Strong Jobs Report Beats Expectations,0.16113137453562984,Positive,English
2023-02-03,Why QuantumScape Stock Rose This Week,0.2442978354978355,Positive,English
2023-02-01,Fed meeting today : Live updates on next interest rate hike decision,0.05935713497188907,Neutral,English
2023-02-01,Fed meeting today : Live updates as Federal Reserve expected to raise rates by quarter of a point,0.09800350443207588,Neutral,English
2023-02-01,Apple Stock Typically Gains After Earnings . That Could Change This Time . ,0.07748424090529356,Neutral,English
2023-02-06,,0.0,Neutral,
2023-02-06,,0.0,Neutral,
2023-02-06,,0.0,Neutral,
2023-02-07,Why The Trade Desk Rose 13 . 1 % in January,0.23311867090628158,Positive,English
2023-02-07,Wall Street drifts as stocks take a pause after choppy ride,0.10734788359788358,Positive,English
2023-02-07,The Stock Market Should Rally After a Fed Pause . But It May Be a While . ,0.11666199813258638,Positive,English
2023-02-08,Is iPhone Demand Waning ? Apple Numbers Say No . ,0.045004844361987206,Neutral,English
2023-02-08,"Wall Street ticks lower , giving back some recent gains",0.09496499081726356,Neutral,English
2023-02-08,Stock market risks repeat of 2022 chaos in a  no landing  scenario : Torsten Slok,0.09985915319248652,Neutral,English
2023-02-05,"Lies , Damn Lies , Payroll Data",0.061841054926161335,Neutral,English
2023-02-05,Former Trump economic adviser says recession is  off the table  for first half of 2023,0.2603174603174603,Positive,English
2023-02-05,Why Meta Platforms Jumped 23 . 8 % in January,0.216339918064056,Positive,English
2023-02-09,Gold prices higher for 4th day as investors await January inflation report,0.08792207792207794,Neutral,English
2023-02-09,"Stock Market Today : Dow , S & P Live Updates for Feb . 10",0.07328835467133342,Neutral,English
2023-02-09,,0.0,Neutral,
2023-02-10,The January Jobs Report Just Made the Fed Task More Difficult,0.2497065774361692,Positive,English
2023-02-10,"Real Interest Rates Are Moving Up , but Dont Celebrate Yet",0.13939525121343302,Positive,English
2023-02-10,"Stock Market Today : Dow , S & P Live Updates for Feb . 10",0.07328835467133342,Neutral,English
2023-02-12,"What Is US Inflation Rate ? CPI , Economic News : February , 2023",0.09693427784336879,Neutral,English
2023-02-12,3 Inflation - Resistant Stocks to Buy Right Now,0.2838899533981502,Positive,English
2023-02-12,Inflation data rocked the stock market in 2022 : Get ready for Tuesday CPI reading,0.10749550123079538,Positive,English
2023-02-13,Why January CPI report could deal a massive blow to the stock market,0.06117670208579299,Neutral,English
2023-02-13,"Markets : Bitcoin treads water under US$22 , 000 following SEC action on Kraken , Ether falls",0.06389870931537597,Neutral,English
2023-02-13,,0.0,Neutral,
2023-02-11,The January Jobs Report Just Made the Fed Task More Difficult,0.2497065774361692,Positive,English
2023-02-11,Why the stock market  FOMO  rally stalled out and what will decide its fate,0.05061861354544283,Neutral,English
2023-02-11,Summers Sees Turbulence Ahead With Market Complacent on Inflation,0.09194764765885453,Neutral,English
2023-02-14,,0.0,Neutral,
2023-02-14,,0.0,Neutral,
2023-02-14,,0.0,Neutral,
2023-02-16,"You Cant Control Interest Rates , but You Can Control What You Do About Them",0.26534335839599005,Positive,English
2023-02-16,"Why MicroStrategy , Marathon Digital Holdings , and Bitfarms Are Soaring This Week",0.2121716055994407,Positive,English
2023-02-16,"Wall Street sinks on worries about high inflation , rates",0.050283446712018134,Neutral,English
2023-02-18,January Inflation Report Isnt Great for Borrowers -- but It Good News for Social Security,0.2655383623468732,Positive,English
2023-02-18,A Recession Could Be More Likely Now : Here What Investors Should Do,0.2958705612829325,Positive,English
2023-02-18,"Fed official downplays signs of economy strengthening , favors slow rate hikes",0.14727871939736345,Positive,English
2023-02-17,"Lake County chamber listens to economic forecast ;  The price of shelter is going up now , but it is very likely to fall  – Chicago Tribune",0.06841269841269841,Neutral,English
2023-02-17,"Why Devon Energy , Phillips 66 , and Core Laboratories All Slumped Today",0.1903676282180956,Positive,English
2023-02-17,"Why Devon Energy , Phillips 66 , and Core Laboratories All Slumped Today",0.1903676282180956,Positive,English
2023-02-15,Treasury yields dip as traders eye retail sales report,0.12735760971055093,Positive,English
2023-02-15,"Why Bitcoin , Shiba Inu , and Dogecoin Are Rising Today",0.24730988118838593,Positive,English
2023-02-15,"Why Bitcoin , Shiba Inu , and Dogecoin Are Rising Today",0.24730988118838593,Positive,English
2023-02-19,"Economic forecasts are getting revised up , and people arent thrilled about it",0.12947574547873947,Positive,English
2023-02-19,"Fed minutes , PCE inflation , retail earnings : What to know this week",0.03970346320346328,Neutral,English
2023-02-19,,0.0,Neutral,
2023-02-21,Wall Street weakens as higher rates keep tightening squeeze,0.10874589358631916,Positive,English
2023-02-21,Investors Stung by Treasuries Rout Brace for Next Blow From Fed,0.19206900942195057,Positive,English
2023-02-21,,0.0,Neutral,
2023-02-23,Interest Rates & Inflation : Eurozone Prices Rising More Slowly But Rate Hikes Still Loom,0.0754436663310986,Neutral,English
2023-02-23,"Stock market news today : Stocks fall after back - to - back losses for S & P 500 , Dow",0.027743902439024394,Neutral,English
2023-02-23,,0.0,Neutral,
2023-02-22,"  Goldilock is dead , warns Morgan Stanley Wealth Management . The risk of an economic  hard landing  is growing even if the  pain may be delayed  ",0.07810748999428245,Neutral,English
2023-02-22,Stocks hold relatively steady after worst rout in two months,0.06449561403508773,Neutral,English
2023-02-22,"S & P 500 ends lower for 4th day , Nasdaq ekes out gain after Fed minutes put focus on higher interest rates",0.1530858780858781,Positive,English
2023-02-24,"Why Snowflake , DocuSign , and Atlassian Fell Today",0.18969735449735456,Positive,English
2023-02-24,"Why Snowflake , DocuSign , and Atlassian Fell Today",0.18969735449735456,Positive,English
2023-02-24,Hopes for Lower Interest Rates Fade as Inflation Doesnt,0.06740904928404927,Neutral,English
2023-02-20,Markets and the Presidents Day holiday,0.16720779220779222,Positive,English
2023-02-20,Markel Is a Solid Hold in Dicey Economic Times,0.23825271059216013,Positive,English
2023-02-20,,0.0,Neutral,
2023-02-25,Worried About Inflation ? Consider Chipotle Stock,0.2603061503061504,Positive,English
2023-02-25,Worried About Inflation ? Consider Chipotle Stock,0.2603061503061504,Positive,English
2023-02-25,,0.0,Neutral,
2023-02-26,,0.0,Neutral,
2023-02-26,,0.0,Neutral,
2023-02-26,,0.0,Neutral,
2023-03-01,"The Housing Recovery is Here , Apollo Economist Says",0.07008297258297258,Neutral,English
2023-03-01,Stocks drift as Wall Street braces for higher interest rates,0.10797573435504473,Positive,English
2023-03-01,,0.0,Neutral,
2023-02-28,Conference Board consumer confidence index fell due to inflation,0.08057054673721338,Neutral,English
2023-02-28,"Dow ekes out gain , stocks end higher Monday after worst week of 2023",0.13461371961371965,Positive,English
2023-02-28,The 20 worst U . S . stocks in February : the biggest loser dropped 36 % ,0.07875019325912182,Neutral,English
2023-02-27,Benchmark Treasury yields eye 4 % as inflation worries linger,0.14099206349206347,Positive,English
2023-02-27,Stocks tick higher on Wall Street following last week rout,0.060471576227390175,Neutral,English
2023-02-27,,0.0,Neutral,
2023-03-06,Stocks tick higher on Wall Street to add to their recent run,0.09641466208476518,Neutral,English
2023-03-06,,0.0,Neutral,
2023-03-06,,0.0,Neutral,
2023-03-05,Stock Market Fate Comes Down to the Next 13 Trading Sessions,0.11359001140977885,Positive,English
2023-03-05,Higher Interest Rates Gave This Growth Stock a Boost . Will It Continue ? ,0.2543566293566294,Positive,English
2023-03-05,"Jobs report , Powell testifies : What to know this week",0.06598051034759896,Neutral,English
2023-03-02,  Inflation is not coming down as fast as I thought  --- Fed Waller open to stiffer rate hikes,0.12760345804988663,Positive,English
2023-03-02,"Fed will hike rates higher if hot job growth , inflation continue",0.1729742547425474,Positive,English
2023-03-02,,0.0,Neutral,
2023-03-04,Housing Stages a Comeback . That a Problem . ,0.03180629827688653,Neutral,English
2023-03-04,We Will Survive and Even Thrive,0.036928355807666145,Neutral,English
2023-03-04,Fed Daly sees need for  higher for longer  interest - rate policy,0.13122145828028178,Positive,English
2023-03-03,Apple Isnt Immune to Economic Problems . An Analyst Says Buy the Stock Anyway . ,0.06722059302704464,Neutral,English
2023-03-03,"Stocks tick higher , on pace for first winning week in last 4",0.1294838494838495,Positive,English
2023-03-03,"Why Snowflake , Palantir , and MongoDB Rallied Today",0.17719540055903696,Positive,English
2023-03-11,,0.0,Neutral,
2023-03-11,,0.0,Neutral,
2023-03-11,,0.0,Neutral,
2023-03-08,Prediction : The S & P 500 and Nasdaq Will Be Up in 2023,0.2209400123685839,Positive,English
2023-03-08,,0.0,Neutral,
2023-03-08,,0.0,Neutral,
2023-03-09,Why Tomorrow Could Be a Huge Day for the Stock Market,0.22767971927062827,Positive,English
2023-03-09,Why Tomorrow Could Be a Huge Day for the Stock Market,0.22767971927062827,Positive,English
2023-03-09,,0.0,Neutral,
2023-03-07,Is Apple a Safe Stock for 2023 ? | The Motley Fool,0.18274795574795574,Positive,English
2023-03-07,Is Apple a Safe Stock for 2023 ? | The Motley Fool,0.18274795574795574,Positive,English
2023-03-07,"Stocks drop , yields rise on worries about faster rate hikes",0.09143682225365393,Neutral,English
2023-03-10,"Week Ahead for FX , Bond Markets : ECB Decision , US Inflation , united kingdom Budget in Focus",0.057148962148962146,Neutral,English
2023-03-10,Slower wage gains might be an escape valve for U . S . economy and ease threat of recession,0.11686439686439686,Positive,English
2023-03-10,Wage - Price Spiral Is a Thing of the Past . Here Why . ,0.07979813664596275,Neutral,English
2023-03-15,,0.0,Neutral,
2023-03-15,,0.0,Neutral,
2023-03-15,,0.0,Neutral,
2023-03-13,Fed Expected to Rein in Rate Hikes . Market Pricing Shows Shift Amid Banks Crisis,0.045420420420420424,Neutral,English
2023-03-13,"What Is Supercore Inflation , the Fed Newest Definition",0.11091467900291427,Positive,English
2023-03-13,,0.0,Neutral,
2023-03-12,"Banks , Inflation , Lennar , Adobe , Dollar General , and More for Investors to Watch This Week",0.07700396825396827,Neutral,English
2023-03-12,Inflation : Was alles noch schiefgehen kann,0.13944279100529103,Positive,German
2023-03-12,Dow futures surge higher as concerns about Silicon Valley Bank prompt emergency intervention by regulators,-0.0030221570544151266,Neutral,English
2023-03-14,CPI report release today : Inflation data for Feb due : live updates,0.065526147551464,Neutral,English
2023-03-14,More Inflation Data Is Coming . What to Expect From Today CPI Report . ,0.0650925925925926,Neutral,English
2023-03-14,Fed Rate Pause Is a Tough Call After Inflation Reaccelerates,0.05482138596311825,Neutral,English
2023-03-16,Jerome Powell and the Fed Are Caught Between a Rock and a Hard Place,0.18754629629629638,Positive,English
2023-03-16,Jerome Powell and the Fed Are Caught Between a Rock and a Hard Place,0.18754629629629638,Positive,English
2023-03-16,"A Year In , the Federal Reserve Scramble Is Looking Costly",0.1061943843193843,Positive,English
2023-03-20,,0.0,Neutral,
2023-03-20,,0.0,Neutral,
2023-03-20,,0.0,Neutral,
2023-03-18,,0.0,Neutral,
2023-03-18,,0.0,Neutral,
2023-03-18,,0.0,Neutral,
2023-03-17,Why DocuSign Stock Popped 17 % This Week,0.2042042877757163,Positive,English
2023-03-17,February Inflation Numbers Could Spell Bad News for Your Upcoming Social Security COLA,0.20953774587985122,Positive,English
2023-03-17,,0.0,Neutral,
2023-03-21,"Stocks rise on Wall Street , even the most beaten - down banks",0.15389486260454005,Positive,English
2023-03-21,,0.0,Neutral,
2023-03-21,,0.0,Neutral,
2023-03-19,"You Cant Control Inflation , But You Can Control What You Do About It",0.19912764672968766,Positive,English
2023-03-19,How the Fed inflation fight and higher interest rates triggered SVB collapse,0.06723841761075802,Neutral,English
2023-03-19,Warren slams Fed chair Jerome Powell over Silicon Valley Bank collapse,0.010595238095238093,Neutral,English
2023-03-23,,0.0,Neutral,
2023-03-23,,0.0,Neutral,
2023-03-23,,0.0,Neutral,
2023-03-22,Mistakes the Fed Keeps Making,0.06555555555555556,Neutral,English
2023-03-22,,0.0,Neutral,
2023-03-22,,0.0,Neutral,
2023-03-24,  Bond King Bill Gross and Jeffrey Gundlach predict an imminent US recession as surging interest rates strangle growth,0.07937516701405593,Neutral,English
2023-03-24,,0.0,Neutral,
2023-03-24,,0.0,Neutral,
2023-03-25,An Early Look at Social Security 2024 COLA Isnt Promising : Here How Big of a  Raise  You Can Expect . ,0.192130112385587,Positive,English
2023-03-25,An Early Look at Social Security 2024 COLA Isnt Promising : Here How Big of a  Raise  You Can Expect . ,0.192130112385587,Positive,English
2023-03-25,Stock Investors Trade Cautiously Ahead of Fed Rate Decision,0.06126003626003625,Neutral,English
2023-03-26,Should You Buy This Magnificent Value Stock Right Now ? ,0.23567243867243878,Positive,English
2023-03-26,,0.0,Neutral,
2023-03-26,,0.0,Neutral,
2023-03-28,"ETFs Lost Assets Last Month , While Active Funds Grabbed Share",0.027738095238095242,Neutral,English
2023-03-28,BlackRock Strategists Rule Out Fed Rate Cuts in 2023,0.07105263157894737,Neutral,English
2023-03-28,"If It Not One Thing , It ... ",0.0836151194484528,Neutral,English
2023-03-27,Bond yields rise as easing bank tensions reduce haven demand,0.0836103623839473,Neutral,English
2023-03-27,A recession in 2023 is now inevitable . Layoffs in tech and finance will spread to other sectors,0.12359261109261109,Positive,English
2023-03-27,Bank of Mexico seen hiking key rate by 25 basis points on Thursday,-0.009307359307359306,Neutral,English
2023-03-29,Tech Stocks Slide as Investors Shift Attention Back to Rates,0.08333333333333333,Neutral,English
2023-03-29,Central Bank of Kenya to hike rate 25 bps to 9 . 00 % ,-0.009307359307359306,Neutral,English
2023-03-29,"A Fed  pause , yes , but interest - rate cuts this year ? Forget it , Clarida says",0.018504983388704318,Neutral,English
2023-03-30,U . S . stock futures extend rally to three - week highs on inflation hopes,0.10416666666666666,Positive,English
2023-03-30,"US stocks could end this year 14 % higher because banking turmoil will trigger a Fed pause , veteran investor Ed Yardeni says",0.09896498118147602,Neutral,English
2023-03-30,Dollar advances as banking crisis fears ease,-0.009307359307359306,Neutral,English
2023-03-31,"Inflation softens in February , PCE finds , and takes some pressure off Fed",0.11409688013136288,Positive,English
2023-03-31,"U . S . inflation softens in February , PCE finds",0.1289764996907854,Positive,English
2023-03-31,A key inflation gauge tracked by the Fed slowed in February,0.0,Neutral,English
2023-04-05,What New With Apple Stock ? ,0.03396074447094856,Neutral,English
2023-04-05,"The upcoming earnings season will be a make or break moment for stocks and could finally cause the bears to throw in the towel , Fundstrat says",0.06623873873873873,Neutral,English
2023-04-05,,0.0,Neutral,
2023-04-01,3 Things That Could Get the Stock Market Rolling in April,0.24179818594104316,Positive,English
2023-04-01,A top strategist explains how stocks could sink more than 25 % in a recession - and warns markets are underestimating a key risk  that can change on a dime  ,0.13135834535834537,Positive,English
2023-04-01,,0.0,Neutral,
2023-04-02,Economists Split on Whether Australia to Pause Tightening Cycle,0.0846146115788973,Neutral,English
2023-04-02,What if the Fed hadnt made a  mistake ? A hypothetical to consider . ,0.10214862548618892,Positive,English
2023-04-02,Stock Markets : Markets looked past banking crisis to rally in March,0.4586156520247429,Positive,English
2023-04-03,"Asia - Pacific markets largely rise as investors digest factory data , oil surges",0.02038690476190477,Neutral,English
2023-04-03,,0.0,Neutral,
2023-04-03,,0.0,Neutral,
2023-04-04,Economy may be  moving from a virtuous cycle to a vicious cycle : Jamie Dimon,0.09087125611515853,Neutral,English
2023-04-04,,0.0,Neutral,
2023-04-04,,0.0,Neutral,
2023-04-06,"Tech stock big rally isnt likely to fizzle out anytime soon , LPL Financial says",0.10326839826839829,Positive,English
2023-04-06,"Bitcoin , Ether dip ; Dogecoin loses Twitter tailwind ; U . S . equities drop on recession concerns",0.019723109313273247,Neutral,English
2023-04-06,Fed Bullard : Ripples from bank failures unlikely to cause recession,0.08968344155844156,Neutral,English
2023-04-08,Better Buy : AGNC Investment or Annaly Capital Management ? ,0.25203436147186153,Positive,English
2023-04-08,,0.0,Neutral,
2023-04-08,,0.0,Neutral,
2023-04-07,"The bond market is warning that something is broken and that the Fed has done enough , market veteran Ed Yardeni says",-0.03951023391812867,Neutral,English
2023-04-07,S & P 500 futures and Treasury yields gain on Friday as March labor report shows resilient economy,0.42602805895085305,Positive,English
2023-04-07,"US adds 236 , 000 jobs in March as labor market weakens",0.009085441468253968,Neutral,English
2023-04-10,Premarket stocks : What markets are watching after digesting the US jobs data,0.05721882515632519,Neutral,English
2023-04-10,"The stock market bubble bust will only be halfway over when the Fed starts cutting rates - and there will be much more pain ahead , legendary investor Jeremy Grantham says",0.036473429951690825,Neutral,English
2023-04-10,Top Oil & Gas Stocks for Q2 2023,0.05993471582181258,Neutral,English
2023-04-09,Credit crackdown weighs on businesses,0.13524923144488363,Positive,English
2023-04-09,Wall Street says bad news is no longer good news . Here why . ,0.08252261904761904,Neutral,English
2023-04-09,,0.0,Neutral,
2023-04-13,,0.0,Neutral,
2023-04-13,,0.0,Neutral,
2023-04-13,,0.0,Neutral,
2023-04-11,,0.0,Neutral,
2023-04-11,,0.0,Neutral,
2023-04-11,,0.0,Neutral,
2023-04-12,,0.0,Neutral,
2023-04-12,,0.0,Neutral,
2023-04-12,,0.0,Neutral,
2023-04-15,,0.0,Neutral,
2023-04-15,,0.0,Neutral,
2023-04-15,,0.0,Neutral,
2023-04-14,,0.0,Neutral,
2023-04-14,,0.0,Neutral,
2023-04-14,,0.0,Neutral,
2023-04-20,,0.0,Neutral,
2023-04-20,,0.0,Neutral,
2023-04-20,,0.0,Neutral,
2023-04-17,Worried About High Interest Rates ? Here What Warren Buffett Says to Do,0.25646103896103906,Positive,English
2023-04-17,Worried About High Interest Rates ? Here What Warren Buffett Says to Do,0.25646103896103906,Positive,English
2023-04-17,,0.0,Neutral,
2023-04-16,The Chance of Another Big Social Security Raise in 2024 Is Looking Slimmer by the Month,0.1896470588235294,Positive,English
2023-04-16,Large Bank Earnings Guidance And Inflation Provide Relief,0.13788112214582804,Positive,English
2023-04-16,"Netflix , Tesla , Goldman Sachs , Bank of America headline earnings rush in week ahead",0.03587827988338194,Neutral,English
2023-04-19,Treasury yields rise as surging U . K prices revive inflation angst,0.13195702445702448,Positive,English
2023-04-19,"UK inflation , highest in western Europe , falls only a little in March",0.07459207459207459,Neutral,English
2023-04-19,Here why Morgan Stanley top equity strategist is staying bearish on stocks despite the latest rally,0.0701984126984127,Neutral,English
2023-04-18,"Housing Costs Will Determine Inflation In 2023 , Here Why",0.11897840531561463,Positive,English
